func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_add(Dense,Dense)	Dense	float	1000	1000	0.000151394	6.60527	52.8421
sm_add(Dense,Dense)	Dense	float	2000	2000	0.000435914	9.17613	73.409
sm_add(Dense,Dense)	Dense	float	3000	3000	0.000902565	9.97158	79.7726
sm_add(Dense,Dense)	Dense	float	4000	4000	0.00155935	10.2607	82.0853
sm_add(Dense,Dense)	Dense	float	5000	5000	0.0024401	10.2455	81.9638
sm_add(Dense,Dense)	Dense	float	6000	6000	0.0036313	9.91381	79.3104
sm_add(Dense,Dense)	Dense	float	7000	7000	0.00483087	10.1431	81.1448
sm_add(Dense,Dense)	Dense	float	8000	8000	0.00623637	10.2624	82.099
sm_add(Dense,Dense)	Dense	float	9000	9000	0.00788388	10.2741	82.193
sm_add(Dense,Dense)	Dense	float	10000	10000	0.00960188	10.4146	83.3171
sm_add(Dense,Dense)	Dense	double	1000	1000	0.000261513	3.8239	61.1825
sm_add(Dense,Dense)	Dense	double	2000	2000	0.000707773	5.65153	90.4244
sm_add(Dense,Dense)	Dense	double	3000	3000	0.00151967	5.92233	94.7572
sm_add(Dense,Dense)	Dense	double	4000	4000	0.00279166	5.73135	91.7016
sm_add(Dense,Dense)	Dense	double	5000	5000	0.00429612	5.81921	93.1073
sm_add(Dense,Dense)	Dense	double	6000	6000	0.00608843	5.91286	94.6057
sm_add(Dense,Dense)	Dense	double	7000	7000	0.00818867	5.98388	95.7421
sm_add(Dense,Dense)	Dense	double	8000	8000	0.0106258	6.02308	96.3692
sm_add(Dense,Dense)	Dense	double	9000	9000	0.0133804	6.05363	96.8581
sm_add(Dense,Dense)	Dense	double	10000	10000	0.0164612	6.07489	97.1982
