func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(Dense)	Dense	float	1000	1000	0.00182659	0.547469
m_asinh(Dense)	Dense	float	2000	2000	0.00202663	1.97372
m_asinh(Dense)	Dense	float	3000	3000	0.00508865	1.76864
m_asinh(Dense)	Dense	float	4000	4000	0.0097968	1.63319
m_asinh(Dense)	Dense	float	5000	5000	0.0154933	1.6136
m_asinh(Dense)	Dense	float	6000	6000	0.0211914	1.6988
m_asinh(Dense)	Dense	float	7000	7000	0.024299	2.01654
m_asinh(Dense)	Dense	float	8000	8000	0.0334942	1.91078
m_asinh(Dense)	Dense	float	9000	9000	0.0422301	1.91806
m_asinh(Dense)	Dense	float	10000	10000	0.0390609	2.56011
m_asinh(Dense)	Dense	double	1000	1000	0.000994645	1.00538
m_asinh(Dense)	Dense	double	2000	2000	0.00320413	1.24839
m_asinh(Dense)	Dense	double	3000	3000	0.00683829	1.31612
m_asinh(Dense)	Dense	double	4000	4000	0.0123682	1.29364
m_asinh(Dense)	Dense	double	5000	5000	0.0281029	0.889589
m_asinh(Dense)	Dense	double	6000	6000	0.0391397	0.919782
m_asinh(Dense)	Dense	double	7000	7000	0.0491264	0.997427
m_asinh(Dense)	Dense	double	8000	8000	0.0474863	1.34776
m_asinh(Dense)	Dense	double	9000	9000	0.0767639	1.05518
m_asinh(Dense)	Dense	double	10000	10000	0.0831848	1.20214
