func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(CRS)	CRS	float	10000	10000	0.00205065	0.394996
m_tan(CRS)	CRS	float	20000	20000	0.00399747	0.405256
m_tan(CRS)	CRS	float	30000	30000	0.0059483	0.40852
m_tan(CRS)	CRS	float	40000	40000	0.00791854	0.409166
m_tan(CRS)	CRS	float	50000	50000	0.00983429	0.411824
m_tan(CRS)	CRS	float	60000	60000	0.0117801	0.412561
m_tan(CRS)	CRS	float	70000	70000	0.0138863	0.408315
m_tan(CRS)	CRS	float	80000	80000	0.0157754	0.410766
m_tan(CRS)	CRS	float	90000	90000	0.0177946	0.409674
m_tan(CRS)	CRS	float	100000	100000	0.0196989	0.411191
m_tan(CRS)	CRS	double	10000	10000	0.00343092	0.236088
m_tan(CRS)	CRS	double	20000	20000	0.00681904	0.23757
m_tan(CRS)	CRS	double	30000	30000	0.0101151	0.240234
m_tan(CRS)	CRS	double	40000	40000	0.0135593	0.238951
m_tan(CRS)	CRS	double	50000	50000	0.0169159	0.23942
m_tan(CRS)	CRS	double	60000	60000	0.0202752	0.239702
m_tan(CRS)	CRS	double	70000	70000	0.0237853	0.238383
m_tan(CRS)	CRS	double	80000	80000	0.0271059	0.239062
m_tan(CRS)	CRS	double	90000	90000	0.0309995	0.235165
m_tan(CRS)	CRS	double	100000	100000	0.0343356	0.235907
