func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_reciprocal(CRS)	CRS	float	10000	10000	0.000270997	2.98897
m_reciprocal(CRS)	CRS	float	20000	20000	0.000474393	3.41489
m_reciprocal(CRS)	CRS	float	30000	30000	0.000683314	3.5562
m_reciprocal(CRS)	CRS	float	40000	40000	0.000892364	3.6308
m_reciprocal(CRS)	CRS	float	50000	50000	0.00110502	3.66511
m_reciprocal(CRS)	CRS	float	60000	60000	0.00130808	3.71538
m_reciprocal(CRS)	CRS	float	70000	70000	0.00151967	3.73106
m_reciprocal(CRS)	CRS	float	80000	80000	0.00172665	3.75294
m_reciprocal(CRS)	CRS	float	90000	90000	0.00193304	3.77126
m_reciprocal(CRS)	CRS	float	100000	100000	0.00214083	3.78358
m_reciprocal(CRS)	CRS	double	10000	10000	0.000385423	2.10159
m_reciprocal(CRS)	CRS	double	20000	20000	0.000712393	2.27403
m_reciprocal(CRS)	CRS	double	30000	30000	0.00104169	2.33276
m_reciprocal(CRS)	CRS	double	40000	40000	0.00136808	2.36829
m_reciprocal(CRS)	CRS	double	50000	50000	0.00169508	2.38927
m_reciprocal(CRS)	CRS	double	60000	60000	0.00202152	2.40413
m_reciprocal(CRS)	CRS	double	70000	70000	0.00234671	2.41615
m_reciprocal(CRS)	CRS	double	80000	80000	0.00267484	2.42257
m_reciprocal(CRS)	CRS	double	90000	90000	0.00304009	2.39795
m_reciprocal(CRS)	CRS	double	100000	100000	0.00339013	2.38929
