func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
ceil	vector	float	1000	2.79436e-05	0.0357864	0.286291
ceil	vector	float	10000	3.75329e-05	0.266433	2.13146
ceil	vector	float	100000	3.67944e-05	2.7178	21.7424
ceil	vector	float	1000000	0.000149346	6.69586	53.5669
ceil	vector	float	10000000	0.000998716	10.0129	80.1029
ceil	vector	float	100000000	0.00961913	10.396	83.1676
ceil	vector	double	1000	4.59674e-05	0.0217545	0.348073
ceil	vector	double	10000	5.35504e-05	0.18674	2.98784
ceil	vector	double	100000	9.08485e-05	1.10073	17.6117
ceil	vector	double	1000000	0.000221052	4.52381	72.381
ceil	vector	double	10000000	0.00168151	5.94704	95.1526
ceil	vector	double	100000000	0.0164556	6.07695	97.2313
