func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(CRS)	CRS	float	10000	10000	0.0012095	0.669696
m_atanh(CRS)	CRS	float	20000	20000	0.00145642	1.11232
m_atanh(CRS)	CRS	float	30000	30000	0.00207534	1.17089
m_atanh(CRS)	CRS	float	40000	40000	0.00277471	1.16769
m_atanh(CRS)	CRS	float	50000	50000	0.00342127	1.18377
m_atanh(CRS)	CRS	float	60000	60000	0.00411313	1.18158
m_atanh(CRS)	CRS	float	70000	70000	0.00577523	0.981779
m_atanh(CRS)	CRS	float	80000	80000	0.00618946	1.04694
m_atanh(CRS)	CRS	float	90000	90000	0.00678672	1.07416
m_atanh(CRS)	CRS	float	100000	100000	0.00740402	1.094
m_atanh(CRS)	CRS	double	10000	10000	0.000792806	1.02169
m_atanh(CRS)	CRS	double	20000	20000	0.0014311	1.132
m_atanh(CRS)	CRS	double	30000	30000	0.00210032	1.15697
m_atanh(CRS)	CRS	double	40000	40000	0.00351297	0.922296
m_atanh(CRS)	CRS	double	50000	50000	0.00396644	1.02107
m_atanh(CRS)	CRS	double	60000	60000	0.00698421	0.695855
m_atanh(CRS)	CRS	double	70000	70000	0.00772407	0.734069
m_atanh(CRS)	CRS	double	80000	80000	0.0112707	0.574944
m_atanh(CRS)	CRS	double	90000	90000	0.0132776	0.549046
m_atanh(CRS)	CRS	double	100000	100000	0.0148575	0.54518
