func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00993627	201.283
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0252438	267.392
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0519622	307.916
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0935878	333.911
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.149533	361.124
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.230783	371.562
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.334283	382.909
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.49161	370.721
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.649938	384.652
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0103015	194.146
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0334552	201.762
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.0785261	203.754
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.15251	204.905
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.257577	209.646
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.405101	211.675
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.599848	213.387
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.841828	216.493
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	1.12845	221.543
