func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(Dense,Dense,Dense)	Dense	float	1000	1000	0.000173858	5.75181	69.0217
mm_div(Dense,Dense,Dense)	Dense	float	2000	2000	0.00217213	1.84151	22.0981
mm_div(Dense,Dense,Dense)	Dense	float	3000	3000	0.00484647	1.85702	22.2843
mm_div(Dense,Dense,Dense)	Dense	float	4000	4000	0.00860573	1.85923	22.3107
mm_div(Dense,Dense,Dense)	Dense	float	5000	5000	0.0134113	1.8641	22.3692
mm_div(Dense,Dense,Dense)	Dense	float	6000	6000	0.0193221	1.86315	22.3579
mm_div(Dense,Dense,Dense)	Dense	float	7000	7000	0.0262094	1.86956	22.4347
mm_div(Dense,Dense,Dense)	Dense	float	8000	8000	0.0342872	1.86659	22.399
mm_div(Dense,Dense,Dense)	Dense	float	9000	9000	0.0432225	1.87402	22.4883
mm_div(Dense,Dense,Dense)	Dense	float	10000	10000	0.0534698	1.87021	22.4426
mm_div(Dense,Dense,Dense)	Dense	double	1000	1000	0.00107856	0.927164	22.2519
mm_div(Dense,Dense,Dense)	Dense	double	2000	2000	0.00432955	0.923884	22.1732
mm_div(Dense,Dense,Dense)	Dense	double	3000	3000	0.00968589	0.929187	22.3005
mm_div(Dense,Dense,Dense)	Dense	double	4000	4000	0.0171899	0.930777	22.3386
mm_div(Dense,Dense,Dense)	Dense	double	5000	5000	0.026811	0.932453	22.3789
mm_div(Dense,Dense,Dense)	Dense	double	6000	6000	0.03856	0.933609	22.4066
mm_div(Dense,Dense,Dense)	Dense	double	7000	7000	0.0521948	0.938792	22.531
mm_div(Dense,Dense,Dense)	Dense	double	8000	8000	0.0683408	0.936484	22.4756
mm_div(Dense,Dense,Dense)	Dense	double	9000	9000	0.0859887	0.941985	22.6076
mm_div(Dense,Dense,Dense)	Dense	double	10000	10000	0.10642	0.93967	22.5521
