func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_pow(CRS,CRS)	CRS	float	10000	10000	0.00104245	1.55402	6.2161
sm_pow(CRS,CRS)	CRS	float	20000	20000	0.00223351	1.45063	5.80254
sm_pow(CRS,CRS)	CRS	float	30000	30000	0.00314909	1.5433	6.17321
sm_pow(CRS,CRS)	CRS	float	40000	40000	0.00423964	1.52843	6.11373
sm_pow(CRS,CRS)	CRS	float	50000	50000	0.00522652	1.54979	6.19915
sm_pow(CRS,CRS)	CRS	float	60000	60000	0.00614308	1.58227	6.32907
sm_pow(CRS,CRS)	CRS	float	70000	70000	0.00708563	1.60042	6.40169
sm_pow(CRS,CRS)	CRS	float	80000	80000	0.00805768	1.6084	6.43362
sm_pow(CRS,CRS)	CRS	float	90000	90000	0.00908752	1.6044	6.41759
sm_pow(CRS,CRS)	CRS	float	100000	100000	0.0100564	1.61092	6.44368
sm_pow(CRS,CRS)	CRS	double	10000	10000	0.00182184	0.889209	7.11367
sm_pow(CRS,CRS)	CRS	double	20000	20000	0.00372093	0.870749	6.96599
sm_pow(CRS,CRS)	CRS	double	30000	30000	0.00543567	0.894094	7.15275
sm_pow(CRS,CRS)	CRS	double	40000	40000	0.00717169	0.903553	7.22843
sm_pow(CRS,CRS)	CRS	double	50000	50000	0.00893754	0.90629	7.25032
sm_pow(CRS,CRS)	CRS	double	60000	60000	0.0104255	0.932333	7.45866
sm_pow(CRS,CRS)	CRS	double	70000	70000	0.0124013	0.914422	7.31538
sm_pow(CRS,CRS)	CRS	double	80000	80000	0.014187	0.913511	7.30809
sm_pow(CRS,CRS)	CRS	double	90000	90000	0.0158826	0.917989	7.34391
sm_pow(CRS,CRS)	CRS	double	100000	100000	0.0176442	0.918148	7.34519
