func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00686011	291.541
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0268343	251.544
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0429687	372.364
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0647133	482.899
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.10544	512.14
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.174361	491.797
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.235706	543.049
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.342713	531.786
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.47	531.914
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0122424	163.366
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0285746	236.224
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.0630609	253.723
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.119891	260.653
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.206657	261.303
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.326848	262.354
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.479604	266.887
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.676023	269.592
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	0.917254	272.553
