func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(CRS,CRS)	CRS	float	10000	10000	0.000194317	8.3369	33.3476
sm_div(CRS,CRS)	CRS	float	20000	20000	0.000549829	5.89274	23.571
sm_div(CRS,CRS)	CRS	float	30000	30000	0.00109727	4.42919	17.7168
sm_div(CRS,CRS)	CRS	float	40000	40000	0.00322282	2.01066	8.04263
sm_div(CRS,CRS)	CRS	float	50000	50000	0.00502458	1.61208	6.4483
sm_div(CRS,CRS)	CRS	float	60000	60000	0.00490871	1.98015	7.92061
sm_div(CRS,CRS)	CRS	float	70000	70000	0.00882995	1.28427	5.13706
sm_div(CRS,CRS)	CRS	float	80000	80000	0.0107479	1.20581	4.82325
sm_div(CRS,CRS)	CRS	float	90000	90000	0.0125695	1.15995	4.63981
sm_div(CRS,CRS)	CRS	float	100000	100000	0.0143997	1.12502	4.5001
sm_div(CRS,CRS)	CRS	double	10000	10000	0.00069248	2.33942	18.7154
sm_div(CRS,CRS)	CRS	double	20000	20000	0.00578314	0.560249	4.48199
sm_div(CRS,CRS)	CRS	double	30000	30000	0.00724357	0.67094	5.36752
sm_div(CRS,CRS)	CRS	double	40000	40000	0.010636	0.609254	4.87403
sm_div(CRS,CRS)	CRS	double	50000	50000	0.0141718	0.571558	4.57246
sm_div(CRS,CRS)	CRS	double	60000	60000	0.0152844	0.635941	5.08753
sm_div(CRS,CRS)	CRS	double	70000	70000	0.0218706	0.518504	4.14803
sm_div(CRS,CRS)	CRS	double	80000	80000	0.0250953	0.516431	4.13145
sm_div(CRS,CRS)	CRS	double	90000	90000	0.0284174	0.513066	4.10453
sm_div(CRS,CRS)	CRS	double	100000	100000	0.0264391	0.612728	4.90183
