func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
atan	vector	float	1000	0.00111037	0.000900604	0.00720483
atan	vector	float	10000	0.000159899	0.0625397	0.500317
atan	vector	float	100000	0.000167836	0.59582	4.76656
atan	vector	float	1000000	0.000463539	2.15732	17.2585
atan	vector	float	10000000	0.00413656	2.41747	19.3398
atan	vector	float	100000000	0.0455236	2.19666	17.5733
atan	vector	double	1000	1.39371e-05	0.0717511	1.14802
atan	vector	double	10000	2.66603e-05	0.37509	6.00144
atan	vector	double	100000	0.000178876	0.559048	8.94476
atan	vector	double	1000000	0.000942452	1.06106	16.977
atan	vector	double	10000000	0.00814155	1.22827	19.6523
atan	vector	double	100000000	0.0973232	1.0275	16.4401
