func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_mul(Dense,Dense,Dense)	Dense	float	1000	1000	0.000182255	5.48682	65.8419
mm_mul(Dense,Dense,Dense)	Dense	float	2000	2000	0.000544495	7.34626	88.1551
mm_mul(Dense,Dense,Dense)	Dense	float	3000	3000	0.0011479	7.84039	94.0847
mm_mul(Dense,Dense,Dense)	Dense	float	4000	4000	0.00199259	8.02977	96.3572
mm_mul(Dense,Dense,Dense)	Dense	float	5000	5000	0.00325706	7.67563	92.1076
mm_mul(Dense,Dense,Dense)	Dense	float	6000	6000	0.00458757	7.84729	94.1674
mm_mul(Dense,Dense,Dense)	Dense	float	7000	7000	0.0061567	7.95881	95.5057
mm_mul(Dense,Dense,Dense)	Dense	float	8000	8000	0.00796944	8.03068	96.3682
mm_mul(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100132	8.08931	97.0717
mm_mul(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123048	8.12693	97.5231
mm_mul(Dense,Dense,Dense)	Dense	double	1000	1000	0.000300113	3.33208	79.97
mm_mul(Dense,Dense,Dense)	Dense	double	2000	2000	0.00102318	3.90939	93.8254
mm_mul(Dense,Dense,Dense)	Dense	double	3000	3000	0.0022509	3.99841	95.9617
mm_mul(Dense,Dense,Dense)	Dense	double	4000	4000	0.00408603	3.91578	93.9788
mm_mul(Dense,Dense,Dense)	Dense	double	5000	5000	0.00624813	4.0012	96.0288
mm_mul(Dense,Dense,Dense)	Dense	double	6000	6000	0.00891368	4.03873	96.9296
mm_mul(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120194	4.07673	97.8416
mm_mul(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156309	4.09444	98.2666
mm_mul(Dense,Dense,Dense)	Dense	double	9000	9000	0.0197068	4.11025	98.6461
mm_mul(Dense,Dense,Dense)	Dense	double	10000	10000	0.0242738	4.11966	98.8718
