func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	Dense	float	1000	1000	0.00102665	0.974045	11.6885
matadd(Dense,Dense,Dense)	Dense	float	2000	2000	0.00237657	1.6831	20.1972
matadd(Dense,Dense,Dense)	Dense	float	3000	3000	0.0112993	0.79651	9.55812
matadd(Dense,Dense,Dense)	Dense	float	4000	4000	0.0198337	0.806709	9.6805
matadd(Dense,Dense,Dense)	Dense	float	5000	5000	0.0368331	0.678737	8.14484
matadd(Dense,Dense,Dense)	Dense	float	6000	6000	0.040687	0.884803	10.6176
matadd(Dense,Dense,Dense)	Dense	float	7000	7000	0.052261	0.937602	11.2512
matadd(Dense,Dense,Dense)	Dense	float	8000	8000	0.0699219	0.915307	10.9837
matadd(Dense,Dense,Dense)	Dense	float	9000	9000	0.066006	1.22716	14.7259
matadd(Dense,Dense,Dense)	Dense	float	10000	10000	0.0799303	1.25109	15.0131
matadd(Dense,Dense,Dense)	Dense	double	1000	1000	8.55341e-05	11.6912	280.59
matadd(Dense,Dense,Dense)	Dense	double	2000	2000	0.00702485	0.569408	13.6658
matadd(Dense,Dense,Dense)	Dense	double	3000	3000	0.0264041	0.340857	8.18056
matadd(Dense,Dense,Dense)	Dense	double	4000	4000	0.044359	0.360693	8.65663
matadd(Dense,Dense,Dense)	Dense	double	5000	5000	0.0508617	0.491529	11.7967
matadd(Dense,Dense,Dense)	Dense	double	6000	6000	0.0687095	0.523945	12.5747
matadd(Dense,Dense,Dense)	Dense	double	7000	7000	0.0748788	0.654391	15.7054
matadd(Dense,Dense,Dense)	Dense	double	8000	8000	0.117929	0.542698	13.0248
matadd(Dense,Dense,Dense)	Dense	double	9000	9000	0.144638	0.560018	13.4404
matadd(Dense,Dense,Dense)	Dense	double	10000	10000	0.230633	0.433589	10.4061
