func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(CRS)	CRS	float	10000	10000	0.000166797	4.85621
m_sign(CRS)	CRS	float	20000	20000	0.000507209	3.19395
m_sign(CRS)	CRS	float	30000	30000	0.00171102	1.42021
m_sign(CRS)	CRS	float	40000	40000	0.00235324	1.37683
m_sign(CRS)	CRS	float	50000	50000	0.00295466	1.37071
m_sign(CRS)	CRS	float	60000	60000	0.00359294	1.35265
m_sign(CRS)	CRS	float	70000	70000	0.00419423	1.35186
m_sign(CRS)	CRS	float	80000	80000	0.00480427	1.3488
m_sign(CRS)	CRS	float	90000	90000	0.00538165	1.3546
m_sign(CRS)	CRS	float	100000	100000	0.00600296	1.34933
m_sign(CRS)	CRS	double	10000	10000	0.00052369	1.54672
m_sign(CRS)	CRS	double	20000	20000	0.00239926	0.67521
m_sign(CRS)	CRS	double	30000	30000	0.00361138	0.672874
m_sign(CRS)	CRS	double	40000	40000	0.00482111	0.672044
m_sign(CRS)	CRS	double	50000	50000	0.00600798	0.674104
m_sign(CRS)	CRS	double	60000	60000	0.00724935	0.670405
m_sign(CRS)	CRS	double	70000	70000	0.00846237	0.670025
m_sign(CRS)	CRS	double	80000	80000	0.0096406	0.672157
m_sign(CRS)	CRS	double	90000	90000	0.010863	0.671086
m_sign(CRS)	CRS	double	100000	100000	0.0120895	0.670001
