func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(Dense)	Dense	float	1000	1000	0.000385928	2.59116
m_ceil(Dense)	Dense	float	2000	2000	0.000269462	14.8444
m_ceil(Dense)	Dense	float	3000	3000	0.000795772	11.3098
m_ceil(Dense)	Dense	float	4000	4000	0.00520646	3.07311
m_ceil(Dense)	Dense	float	5000	5000	0.0105005	2.38085
m_ceil(Dense)	Dense	float	6000	6000	0.0144786	2.48643
m_ceil(Dense)	Dense	float	7000	7000	0.0215454	2.27427
m_ceil(Dense)	Dense	float	8000	8000	0.0285397	2.24249
m_ceil(Dense)	Dense	float	9000	9000	0.035357	2.29092
m_ceil(Dense)	Dense	float	10000	10000	0.0401418	2.49117
m_ceil(Dense)	Dense	double	1000	1000	8.02729e-05	12.4575
m_ceil(Dense)	Dense	double	2000	2000	0.000430925	9.28235
m_ceil(Dense)	Dense	double	3000	3000	0.00650812	1.38289
m_ceil(Dense)	Dense	double	4000	4000	0.014514	1.10238
m_ceil(Dense)	Dense	double	5000	5000	0.0224226	1.11495
m_ceil(Dense)	Dense	double	6000	6000	0.0321212	1.12076
m_ceil(Dense)	Dense	double	7000	7000	0.0429713	1.1403
m_ceil(Dense)	Dense	double	8000	8000	0.043996	1.45468
m_ceil(Dense)	Dense	double	9000	9000	0.0744344	1.08821
m_ceil(Dense)	Dense	double	10000	10000	0.0652978	1.53145
