func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matcopy(Dense,Dense,Dense)	Dense	float	1000	1000	0.00135418	0	5.90762
matcopy(Dense,Dense,Dense)	Dense	float	2000	2000	0.00496317	0	6.44749
matcopy(Dense,Dense,Dense)	Dense	float	3000	3000	0.00770067	0	9.34983
matcopy(Dense,Dense,Dense)	Dense	float	4000	4000	0.0123198	0	10.3897
matcopy(Dense,Dense,Dense)	Dense	float	5000	5000	0.0123108	0	16.2459
matcopy(Dense,Dense,Dense)	Dense	float	6000	6000	0.022744	0	12.6627
matcopy(Dense,Dense,Dense)	Dense	float	7000	7000	0.0328055	0	11.9492
matcopy(Dense,Dense,Dense)	Dense	float	8000	8000	0.0638307	0	8.02122
matcopy(Dense,Dense,Dense)	Dense	float	9000	9000	0.044786	0	14.4688
matcopy(Dense,Dense,Dense)	Dense	float	10000	10000	0.0580971	0	13.7701
matcopy(Dense,Dense,Dense)	Dense	double	1000	1000	0.0001463	0	109.364
matcopy(Dense,Dense,Dense)	Dense	double	2000	2000	0.0045715	0	13.9998
matcopy(Dense,Dense,Dense)	Dense	double	3000	3000	0.00936889	0	15.37
matcopy(Dense,Dense,Dense)	Dense	double	4000	4000	0.0105055	0	24.3681
matcopy(Dense,Dense,Dense)	Dense	double	5000	5000	0.0291438	0	13.7251
matcopy(Dense,Dense,Dense)	Dense	double	6000	6000	0.0499449	0	11.5327
matcopy(Dense,Dense,Dense)	Dense	double	7000	7000	0.0503898	0	15.5587
matcopy(Dense,Dense,Dense)	Dense	double	8000	8000	0.0688656	0	14.8695
matcopy(Dense,Dense,Dense)	Dense	double	9000	9000	0.065932	0	19.6566
matcopy(Dense,Dense,Dense)	Dense	double	10000	10000	0.118239	0	13.5319
