func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_mul(CRS,CRS,CRS)	CRS	float	10000	10000	0.000108068	14.9906	89.9438
mm_mul(CRS,CRS,CRS)	CRS	float	20000	20000	0.000760298	4.26149	25.5689
mm_mul(CRS,CRS,CRS)	CRS	float	30000	30000	0.00314263	1.54648	9.27886
mm_mul(CRS,CRS,CRS)	CRS	float	40000	40000	0.00499359	1.29766	7.78597
mm_mul(CRS,CRS,CRS)	CRS	float	50000	50000	0.00715404	1.13223	6.79336
mm_mul(CRS,CRS,CRS)	CRS	float	60000	60000	0.00575457	1.68909	10.1346
mm_mul(CRS,CRS,CRS)	CRS	float	70000	70000	0.0109332	1.0372	6.22322
mm_mul(CRS,CRS,CRS)	CRS	float	80000	80000	0.0127111	1.01958	6.1175
mm_mul(CRS,CRS,CRS)	CRS	float	90000	90000	0.0149402	0.975891	5.85535
mm_mul(CRS,CRS,CRS)	CRS	float	100000	100000	0.012634	1.28226	7.69355
mm_mul(CRS,CRS,CRS)	CRS	double	10000	10000	0.000786192	2.06056	24.7268
mm_mul(CRS,CRS,CRS)	CRS	double	20000	20000	0.00491908	0.65866	7.90392
mm_mul(CRS,CRS,CRS)	CRS	double	30000	30000	0.00892242	0.544695	6.53634
mm_mul(CRS,CRS,CRS)	CRS	double	40000	40000	0.0126996	0.510251	6.12301
mm_mul(CRS,CRS,CRS)	CRS	double	50000	50000	0.00931867	0.869223	10.4307
mm_mul(CRS,CRS,CRS)	CRS	double	60000	60000	0.0183269	0.530368	6.36442
mm_mul(CRS,CRS,CRS)	CRS	double	70000	70000	0.0245615	0.461698	5.54037
mm_mul(CRS,CRS,CRS)	CRS	double	80000	80000	0.0283791	0.456675	5.4801
mm_mul(CRS,CRS,CRS)	CRS	double	90000	90000	0.0320461	0.454969	5.45963
mm_mul(CRS,CRS,CRS)	CRS	double	100000	100000	0.0238234	0.680005	8.16006
