func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sqrt(CRS)	CRS	float	10000	10000	0.00136174	0.594826
m_sqrt(CRS)	CRS	float	20000	20000	0.000413196	3.92066
m_sqrt(CRS)	CRS	float	30000	30000	0.000717835	3.38518
m_sqrt(CRS)	CRS	float	40000	40000	0.00269323	1.20302
m_sqrt(CRS)	CRS	float	50000	50000	0.00459397	0.88159
m_sqrt(CRS)	CRS	float	60000	60000	0.00661154	0.735079
m_sqrt(CRS)	CRS	float	70000	70000	0.00724122	0.783017
m_sqrt(CRS)	CRS	float	80000	80000	0.00744564	0.870308
m_sqrt(CRS)	CRS	float	90000	90000	0.00912976	0.798487
m_sqrt(CRS)	CRS	float	100000	100000	0.0108475	0.746718
m_sqrt(CRS)	CRS	double	10000	10000	0.000689901	1.17408
m_sqrt(CRS)	CRS	double	20000	20000	0.00194702	0.83204
m_sqrt(CRS)	CRS	double	30000	30000	0.00211143	1.15088
m_sqrt(CRS)	CRS	double	40000	40000	0.00268442	1.20697
m_sqrt(CRS)	CRS	double	50000	50000	0.00459459	0.881471
m_sqrt(CRS)	CRS	double	60000	60000	0.0158143	0.307317
m_sqrt(CRS)	CRS	double	70000	70000	0.0168208	0.337083
m_sqrt(CRS)	CRS	double	80000	80000	0.0170259	0.380596
m_sqrt(CRS)	CRS	double	90000	90000	0.0132662	0.549517
m_sqrt(CRS)	CRS	double	100000	100000	0.0152556	0.530952
