func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	vector	float	1000	2.45005e-05	0.0816309	0.489785
axpyz	vector	float	10000	5.57114e-05	0.358993	2.15396
axpyz	vector	float	100000	6.93937e-05	2.88211	17.2926
axpyz	vector	float	1000000	0.000178117	11.2286	67.3716
axpyz	vector	float	10000000	0.00126888	15.7619	94.5716
axpyz	vector	float	100000000	0.0123492	16.1953	97.1719
axpyz	vector	double	1000	2.90213e-05	0.0689149	0.826979
axpyz	vector	double	10000	6.02266e-05	0.332079	3.98495
axpyz	vector	double	100000	0.000117013	1.70921	20.5105
axpyz	vector	double	1000000	0.000297131	6.73104	80.7724
axpyz	vector	double	10000000	0.0026306	7.60283	91.234
axpyz	vector	double	100000000	0.0242498	8.2475	98.97
