func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atan(Dense)	Dense	float	1000	1000	0.00143026	0.699174
m_atan(Dense)	Dense	float	2000	2000	0.00142319	2.81058
m_atan(Dense)	Dense	float	3000	3000	0.00304593	2.95476
m_atan(Dense)	Dense	float	4000	4000	0.00542109	2.95144
m_atan(Dense)	Dense	float	5000	5000	0.00904606	2.76363
m_atan(Dense)	Dense	float	6000	6000	0.0132741	2.71205
m_atan(Dense)	Dense	float	7000	7000	0.0176902	2.76989
m_atan(Dense)	Dense	float	8000	8000	0.022929	2.79123
m_atan(Dense)	Dense	float	9000	9000	0.0294374	2.7516
m_atan(Dense)	Dense	float	10000	10000	0.0378186	2.6442
m_atan(Dense)	Dense	double	1000	1000	0.000782458	1.27802
m_atan(Dense)	Dense	double	2000	2000	0.00252301	1.58541
m_atan(Dense)	Dense	double	3000	3000	0.00605868	1.48547
m_atan(Dense)	Dense	double	4000	4000	0.0116544	1.37287
m_atan(Dense)	Dense	double	5000	5000	0.0190473	1.31252
m_atan(Dense)	Dense	double	6000	6000	0.0292238	1.23187
m_atan(Dense)	Dense	double	7000	7000	0.0355273	1.37922
m_atan(Dense)	Dense	double	8000	8000	0.0493037	1.29808
m_atan(Dense)	Dense	double	9000	9000	0.0561111	1.44356
m_atan(Dense)	Dense	double	10000	10000	0.063458	1.57585
