func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.00975643	0.166044
matvec(CRS)	CRS	float	20000	20000	0.000360709	8.98231
matvec(CRS)	CRS	float	30000	30000	0.000519557	9.35412
matvec(CRS)	CRS	float	40000	40000	0.000678301	9.55328
matvec(CRS)	CRS	float	50000	50000	0.000836743	9.6804
matvec(CRS)	CRS	float	60000	60000	0.000995823	9.76077
matvec(CRS)	CRS	float	70000	70000	0.00115221	9.84196
matvec(CRS)	CRS	float	80000	80000	0.00131135	9.88292
matvec(CRS)	CRS	float	90000	90000	0.00147189	9.90562
matvec(CRS)	CRS	float	100000	100000	0.0016274	9.95452
matvec(CRS)	CRS	double	10000	10000	0.000262092	6.18103
matvec(CRS)	CRS	double	20000	20000	0.000463663	6.98784
matvec(CRS)	CRS	double	30000	30000	0.000666035	7.29692
matvec(CRS)	CRS	double	40000	40000	0.00086944	7.45307
matvec(CRS)	CRS	double	50000	50000	0.0010737	7.54401
matvec(CRS)	CRS	double	60000	60000	0.00127328	7.63381
matvec(CRS)	CRS	double	70000	70000	0.00147552	7.68545
matvec(CRS)	CRS	double	80000	80000	0.00167785	7.72415
matvec(CRS)	CRS	double	90000	90000	0.00187923	7.75848
matvec(CRS)	CRS	double	100000	100000	0.00208126	7.78376
