func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(Dense,Dense)	Dense	float	1000	1000	0.000664076	1.50585	12.0468
sm_div(Dense,Dense)	Dense	float	2000	2000	0.000382216	10.4653	83.7222
sm_div(Dense,Dense)	Dense	float	3000	3000	0.00643793	1.39797	11.1837
sm_div(Dense,Dense)	Dense	float	4000	4000	0.0140677	1.13736	9.09887
sm_div(Dense,Dense)	Dense	float	5000	5000	0.0115625	2.16216	17.2973
sm_div(Dense,Dense)	Dense	float	6000	6000	0.0349097	1.03123	8.24986
sm_div(Dense,Dense)	Dense	float	7000	7000	0.0446514	1.09739	8.77912
sm_div(Dense,Dense)	Dense	float	8000	8000	0.0429521	1.49003	11.9202
sm_div(Dense,Dense)	Dense	float	9000	9000	0.0504736	1.6048	12.8384
sm_div(Dense,Dense)	Dense	float	10000	10000	0.0586885	1.70391	13.6313
sm_div(Dense,Dense)	Dense	double	1000	1000	0.000196347	5.09302	81.4883
sm_div(Dense,Dense)	Dense	double	2000	2000	0.00364467	1.09749	17.5599
sm_div(Dense,Dense)	Dense	double	3000	3000	0.0161821	0.55617	8.89871
sm_div(Dense,Dense)	Dense	double	4000	4000	0.0125477	1.27513	20.4022
sm_div(Dense,Dense)	Dense	double	5000	5000	0.0482699	0.517921	8.28674
sm_div(Dense,Dense)	Dense	double	6000	6000	0.0557147	0.64615	10.3384
sm_div(Dense,Dense)	Dense	double	7000	7000	0.0543766	0.901123	14.418
sm_div(Dense,Dense)	Dense	double	8000	8000	0.0923909	0.692709	11.0833
sm_div(Dense,Dense)	Dense	double	9000	9000	0.061976	1.30696	20.9113
sm_div(Dense,Dense)	Dense	double	10000	10000	0.171453	0.58325	9.332
