func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sign	vector	float	1000	0.0010309	0.000970023	0.00776019
sign	vector	float	10000	1.2018e-05	0.832088	6.6567
sign	vector	float	100000	1.57466e-05	6.35058	50.8046
sign	vector	float	1000000	6.11612e-05	16.3502	130.802
sign	vector	float	10000000	0.00119657	8.35721	66.8577
sign	vector	float	100000000	0.0423108	2.36347	18.9077
sign	vector	double	1000	1.34557e-05	0.0743179	1.18909
sign	vector	double	10000	1.33905e-05	0.746796	11.9487
sign	vector	double	100000	1.74024e-05	5.74632	91.9412
sign	vector	double	1000000	7.88785e-05	12.6777	202.844
sign	vector	double	10000000	0.00875877	1.14171	18.2674
sign	vector	double	100000000	0.079036	1.26525	20.2439
