func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	Dense	float	1000	1000	0.000153847	6.49998	77.9997
matadd(Dense,Dense,Dense)	Dense	float	2000	2000	0.00215524	1.85594	22.2713
matadd(Dense,Dense,Dense)	Dense	float	3000	3000	0.00484533	1.85746	22.2895
matadd(Dense,Dense,Dense)	Dense	float	4000	4000	0.00854388	1.87268	22.4722
matadd(Dense,Dense,Dense)	Dense	float	5000	5000	0.0133039	1.87915	22.5498
matadd(Dense,Dense,Dense)	Dense	float	6000	6000	0.0191283	1.88203	22.5843
matadd(Dense,Dense,Dense)	Dense	float	7000	7000	0.0256629	1.90937	22.9125
matadd(Dense,Dense,Dense)	Dense	float	8000	8000	0.0337172	1.89814	22.7777
matadd(Dense,Dense,Dense)	Dense	float	9000	9000	0.0421357	1.92236	23.0683
matadd(Dense,Dense,Dense)	Dense	float	10000	10000	0.0523081	1.91175	22.941
matadd(Dense,Dense,Dense)	Dense	double	1000	1000	0.00107109	0.933629	22.4071
matadd(Dense,Dense,Dense)	Dense	double	2000	2000	0.00430887	0.928317	22.2796
matadd(Dense,Dense,Dense)	Dense	double	3000	3000	0.00962504	0.935061	22.4415
matadd(Dense,Dense,Dense)	Dense	double	4000	4000	0.0170322	0.939395	22.5455
matadd(Dense,Dense,Dense)	Dense	double	5000	5000	0.0263557	0.948562	22.7655
matadd(Dense,Dense,Dense)	Dense	double	6000	6000	0.0378423	0.951316	22.8316
matadd(Dense,Dense,Dense)	Dense	double	7000	7000	0.0507952	0.964659	23.1518
matadd(Dense,Dense,Dense)	Dense	double	8000	8000	0.0669057	0.956571	22.9577
matadd(Dense,Dense,Dense)	Dense	double	9000	9000	0.0840436	0.963786	23.1309
matadd(Dense,Dense,Dense)	Dense	double	10000	10000	0.104557	0.956418	22.954
