func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_mul(Dense,Dense,Dense)	Dense	float	1000	1000	0.00034142	2.92894	35.1473
mm_mul(Dense,Dense,Dense)	Dense	float	2000	2000	0.00245828	1.62716	19.5259
mm_mul(Dense,Dense,Dense)	Dense	float	3000	3000	0.0111415	0.807792	9.6935
mm_mul(Dense,Dense,Dense)	Dense	float	4000	4000	0.0202785	0.789012	9.46814
mm_mul(Dense,Dense,Dense)	Dense	float	5000	5000	0.0366393	0.682327	8.18793
mm_mul(Dense,Dense,Dense)	Dense	float	6000	6000	0.0507564	0.70927	8.51124
mm_mul(Dense,Dense,Dense)	Dense	float	7000	7000	0.0486785	1.0066	12.0793
mm_mul(Dense,Dense,Dense)	Dense	float	8000	8000	0.0596161	1.07354	12.8824
mm_mul(Dense,Dense,Dense)	Dense	float	9000	9000	0.0793652	1.0206	12.2472
mm_mul(Dense,Dense,Dense)	Dense	float	10000	10000	0.0996385	1.00363	12.0435
mm_mul(Dense,Dense,Dense)	Dense	double	1000	1000	0.000107246	9.32436	223.785
mm_mul(Dense,Dense,Dense)	Dense	double	2000	2000	0.0102499	0.390247	9.36592
mm_mul(Dense,Dense,Dense)	Dense	double	3000	3000	0.0119103	0.755647	18.1355
mm_mul(Dense,Dense,Dense)	Dense	double	4000	4000	0.0442672	0.361442	8.6746
mm_mul(Dense,Dense,Dense)	Dense	double	5000	5000	0.0663875	0.376577	9.03785
mm_mul(Dense,Dense,Dense)	Dense	double	6000	6000	0.0629762	0.571645	13.7195
mm_mul(Dense,Dense,Dense)	Dense	double	7000	7000	0.119742	0.409213	9.82112
mm_mul(Dense,Dense,Dense)	Dense	double	8000	8000	0.0761247	0.840726	20.1774
mm_mul(Dense,Dense,Dense)	Dense	double	9000	9000	0.155814	0.519852	12.4764
mm_mul(Dense,Dense,Dense)	Dense	double	10000	10000	0.179437	0.557298	13.3752
