func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(CRS)	CRS	float	10000	10000	0.00147404	0.549512
m_sinh(CRS)	CRS	float	20000	20000	0.00182978	0.885351
m_sinh(CRS)	CRS	float	30000	30000	0.00289689	0.83883
m_sinh(CRS)	CRS	float	40000	40000	0.00405629	0.798759
m_sinh(CRS)	CRS	float	50000	50000	0.00506339	0.799859
m_sinh(CRS)	CRS	float	60000	60000	0.00613152	0.792626
m_sinh(CRS)	CRS	float	70000	70000	0.00689611	0.822203
m_sinh(CRS)	CRS	float	80000	80000	0.0078655	0.823851
m_sinh(CRS)	CRS	float	90000	90000	0.00880676	0.827774
m_sinh(CRS)	CRS	float	100000	100000	0.00977071	0.829008
m_sinh(CRS)	CRS	double	10000	10000	0.00142859	0.566991
m_sinh(CRS)	CRS	double	20000	20000	0.00301954	0.536506
m_sinh(CRS)	CRS	double	30000	30000	0.00436664	0.556493
m_sinh(CRS)	CRS	double	40000	40000	0.00579838	0.558776
m_sinh(CRS)	CRS	double	50000	50000	0.00714957	0.566468
m_sinh(CRS)	CRS	double	60000	60000	0.00863948	0.562534
m_sinh(CRS)	CRS	double	70000	70000	0.00988597	0.57354
m_sinh(CRS)	CRS	double	80000	80000	0.0113612	0.570363
m_sinh(CRS)	CRS	double	90000	90000	0.0126942	0.574279
m_sinh(CRS)	CRS	double	100000	100000	0.0142352	0.569014
