func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(Dense,Dense)	Dense	float	1000	1000	5.20015e-05	19.2302	153.842
sm_div(Dense,Dense)	Dense	float	2000	2000	0.00162735	2.45799	19.6639
sm_div(Dense,Dense)	Dense	float	3000	3000	0.00365786	2.46045	19.6836
sm_div(Dense,Dense)	Dense	float	4000	4000	0.00644823	2.4813	19.8504
sm_div(Dense,Dense)	Dense	float	5000	5000	0.0100827	2.4795	19.836
sm_div(Dense,Dense)	Dense	float	6000	6000	0.0144832	2.48563	19.8851
sm_div(Dense,Dense)	Dense	float	7000	7000	0.0194907	2.51402	20.1122
sm_div(Dense,Dense)	Dense	float	8000	8000	0.0254455	2.51518	20.1214
sm_div(Dense,Dense)	Dense	float	9000	9000	0.0317439	2.55167	20.4133
sm_div(Dense,Dense)	Dense	float	10000	10000	0.0393933	2.5385	20.308
sm_div(Dense,Dense)	Dense	double	1000	1000	0.000614813	1.62651	26.0242
sm_div(Dense,Dense)	Dense	double	2000	2000	0.00324768	1.23165	19.7064
sm_div(Dense,Dense)	Dense	double	3000	3000	0.00728796	1.23491	19.7586
sm_div(Dense,Dense)	Dense	double	4000	4000	0.0128807	1.24216	19.8746
sm_div(Dense,Dense)	Dense	double	5000	5000	0.0200686	1.24573	19.9317
sm_div(Dense,Dense)	Dense	double	6000	6000	0.028569	1.26011	20.1617
sm_div(Dense,Dense)	Dense	double	7000	7000	0.0381822	1.28332	20.5331
sm_div(Dense,Dense)	Dense	double	8000	8000	0.0501125	1.27713	20.434
sm_div(Dense,Dense)	Dense	double	9000	9000	0.0625185	1.29562	20.7299
sm_div(Dense,Dense)	Dense	double	10000	10000	0.0776578	1.2877	20.6032
