func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matcopy(CRS,CRS,CRS)	CRS	float	10000	10000	0.00678627	0	0.954869
matcopy(CRS,CRS,CRS)	CRS	float	20000	20000	0.000680816	0	19.036
matcopy(CRS,CRS,CRS)	CRS	float	30000	30000	0.000809528	0	24.014
matcopy(CRS,CRS,CRS)	CRS	float	40000	40000	0.000948006	0	27.3416
matcopy(CRS,CRS,CRS)	CRS	float	50000	50000	0.00108254	0	29.9297
matcopy(CRS,CRS,CRS)	CRS	float	60000	60000	0.00121655	0	31.9591
matcopy(CRS,CRS,CRS)	CRS	float	70000	70000	0.0013633	0	33.2722
matcopy(CRS,CRS,CRS)	CRS	float	80000	80000	0.00149146	0	34.758
matcopy(CRS,CRS,CRS)	CRS	float	90000	90000	0.00163352	0	35.702
matcopy(CRS,CRS,CRS)	CRS	float	100000	100000	0.00183936	0	35.2297
matcopy(CRS,CRS,CRS)	CRS	double	10000	10000	0.000670267	0	19.3356
matcopy(CRS,CRS,CRS)	CRS	double	20000	20000	0.000937624	0	27.6443
matcopy(CRS,CRS,CRS)	CRS	double	30000	30000	0.00120097	0	32.3739
matcopy(CRS,CRS,CRS)	CRS	double	40000	40000	0.00147171	0	35.2243
matcopy(CRS,CRS,CRS)	CRS	double	50000	50000	0.00173707	0	37.3042
matcopy(CRS,CRS,CRS)	CRS	double	60000	60000	0.00203493	0	38.2126
matcopy(CRS,CRS,CRS)	CRS	double	70000	70000	0.00237891	0	38.1352
matcopy(CRS,CRS,CRS)	CRS	double	80000	80000	0.00274567	0	37.7613
matcopy(CRS,CRS,CRS)	CRS	double	90000	90000	0.00298116	0	39.1258
matcopy(CRS,CRS,CRS)	CRS	double	100000	100000	0.00326812	0	39.6559
