func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_floor(CRS)	CRS	float	10000	10000	0.00046248	1.75143
m_floor(CRS)	CRS	float	20000	20000	0.00025147	6.44212
m_floor(CRS)	CRS	float	30000	30000	0.000410745	5.91608
m_floor(CRS)	CRS	float	40000	40000	0.000530613	6.10615
m_floor(CRS)	CRS	float	50000	50000	0.000645202	6.2771
m_floor(CRS)	CRS	float	60000	60000	0.00108497	4.47939
m_floor(CRS)	CRS	float	70000	70000	0.00227924	2.48768
m_floor(CRS)	CRS	float	80000	80000	0.00348256	1.8607
m_floor(CRS)	CRS	float	90000	90000	0.00484416	1.50491
m_floor(CRS)	CRS	float	100000	100000	0.00612531	1.32238
m_floor(CRS)	CRS	double	10000	10000	0.000155463	5.21024
m_floor(CRS)	CRS	double	20000	20000	0.000353156	4.58721
m_floor(CRS)	CRS	double	30000	30000	0.00113502	2.14094
m_floor(CRS)	CRS	double	40000	40000	0.00349763	0.926341
m_floor(CRS)	CRS	double	50000	50000	0.00609789	0.664164
m_floor(CRS)	CRS	double	60000	60000	0.00858619	0.566025
m_floor(CRS)	CRS	double	70000	70000	0.010298	0.550591
m_floor(CRS)	CRS	double	80000	80000	0.0121605	0.532874
m_floor(CRS)	CRS	double	90000	90000	0.0140534	0.518735
m_floor(CRS)	CRS	double	100000	100000	0.0146353	0.553455
