func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sqrt(CRS)	CRS	float	10000	10000	0.000641723	1.26223
m_sqrt(CRS)	CRS	float	20000	20000	0.000883706	1.83319
m_sqrt(CRS)	CRS	float	30000	30000	0.00152583	1.59258
m_sqrt(CRS)	CRS	float	40000	40000	0.00204449	1.58475
m_sqrt(CRS)	CRS	float	50000	50000	0.00252527	1.60379
m_sqrt(CRS)	CRS	float	60000	60000	0.00305712	1.58973
m_sqrt(CRS)	CRS	float	70000	70000	0.00359511	1.57714
m_sqrt(CRS)	CRS	float	80000	80000	0.00405071	1.59972
m_sqrt(CRS)	CRS	float	90000	90000	0.00449059	1.62339
m_sqrt(CRS)	CRS	float	100000	100000	0.00530555	1.5267
m_sqrt(CRS)	CRS	double	10000	10000	0.000535037	1.51392
m_sqrt(CRS)	CRS	double	20000	20000	0.000918207	1.76431
m_sqrt(CRS)	CRS	double	30000	30000	0.0013446	1.80723
m_sqrt(CRS)	CRS	double	40000	40000	0.00338525	0.957094
m_sqrt(CRS)	CRS	double	50000	50000	0.00608185	0.665915
m_sqrt(CRS)	CRS	double	60000	60000	0.00832936	0.583478
m_sqrt(CRS)	CRS	double	70000	70000	0.0104483	0.542672
m_sqrt(CRS)	CRS	double	80000	80000	0.0121547	0.533125
m_sqrt(CRS)	CRS	double	90000	90000	0.0137096	0.531745
m_sqrt(CRS)	CRS	double	100000	100000	0.0161692	0.500951
