func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(CRS,CRS,CRS)	CRS	float	10000	10000	0.000256167	3.162	37.944
matadd(CRS,CRS,CRS)	CRS	float	20000	20000	0.000453993	3.56834	42.8201
matadd(CRS,CRS,CRS)	CRS	float	30000	30000	0.00064989	3.73909	44.8691
matadd(CRS,CRS,CRS)	CRS	float	40000	40000	0.000848091	3.82035	45.8441
matadd(CRS,CRS,CRS)	CRS	float	50000	50000	0.00104501	3.87557	46.5068
matadd(CRS,CRS,CRS)	CRS	float	60000	60000	0.00124278	3.91057	46.9269
matadd(CRS,CRS,CRS)	CRS	float	70000	70000	0.00151691	3.73787	44.8544
matadd(CRS,CRS,CRS)	CRS	float	80000	80000	0.00178739	3.6254	43.5048
matadd(CRS,CRS,CRS)	CRS	float	90000	90000	0.0019833	3.6757	44.1084
matadd(CRS,CRS,CRS)	CRS	float	100000	100000	0.00220398	3.67517	44.1021
matadd(CRS,CRS,CRS)	CRS	double	10000	10000	0.000451978	1.79212	43.0109
matadd(CRS,CRS,CRS)	CRS	double	20000	20000	0.000843825	1.91983	46.0759
matadd(CRS,CRS,CRS)	CRS	double	30000	30000	0.00123642	1.96535	47.1685
matadd(CRS,CRS,CRS)	CRS	double	40000	40000	0.00164651	1.9678	47.2273
matadd(CRS,CRS,CRS)	CRS	double	50000	50000	0.00217546	1.86167	44.6801
matadd(CRS,CRS,CRS)	CRS	double	60000	60000	0.00259351	1.87391	44.9739
matadd(CRS,CRS,CRS)	CRS	double	70000	70000	0.00298244	1.90113	45.6271
matadd(CRS,CRS,CRS)	CRS	double	80000	80000	0.00337994	1.91719	46.0126
matadd(CRS,CRS,CRS)	CRS	double	90000	90000	0.00376817	1.93463	46.4311
matadd(CRS,CRS,CRS)	CRS	double	100000	100000	0.00416829	1.94324	46.6378
