func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(Dense,Dense,Dense)	Dense	float	1000	1000	0.0167323	0.0597647	0.717176
mm_div(Dense,Dense,Dense)	Dense	float	2000	2000	0.0475967	0.0840395	1.00847
mm_div(Dense,Dense,Dense)	Dense	float	3000	3000	0.104331	0.0862639	1.03517
mm_div(Dense,Dense,Dense)	Dense	float	4000	4000	0.190186	0.084128	1.00954
mm_div(Dense,Dense,Dense)	Dense	float	5000	5000	0.292583	0.0854457	1.02535
mm_div(Dense,Dense,Dense)	Dense	float	6000	6000	0.415238	0.0866973	1.04037
mm_div(Dense,Dense,Dense)	Dense	float	7000	7000	0.574708	0.0852607	1.02313
mm_div(Dense,Dense,Dense)	Dense	float	8000	8000	0.746118	0.0857773	1.02933
mm_div(Dense,Dense,Dense)	Dense	float	9000	9000	0.954656	0.0848473	1.01817
mm_div(Dense,Dense,Dense)	Dense	float	10000	10000	1.18515	0.0843778	1.01253
mm_div(Dense,Dense,Dense)	Dense	double	1000	1000	0.0127451	0.0784615	1.88308
mm_div(Dense,Dense,Dense)	Dense	double	2000	2000	0.0479911	0.0833488	2.00037
mm_div(Dense,Dense,Dense)	Dense	double	3000	3000	0.106375	0.0846065	2.03056
mm_div(Dense,Dense,Dense)	Dense	double	4000	4000	0.184455	0.0867419	2.08181
mm_div(Dense,Dense,Dense)	Dense	double	5000	5000	0.295025	0.0847387	2.03373
mm_div(Dense,Dense,Dense)	Dense	double	6000	6000	0.428237	0.0840656	2.01757
mm_div(Dense,Dense,Dense)	Dense	double	7000	7000	0.584012	0.0839024	2.01366
mm_div(Dense,Dense,Dense)	Dense	double	8000	8000	0.78227	0.0818132	1.96352
mm_div(Dense,Dense,Dense)	Dense	double	9000	9000	0.988525	0.0819403	1.96657
mm_div(Dense,Dense,Dense)	Dense	double	10000	10000	1.2147	0.0823246	1.97579
