func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	Dense	float	1000	1000	0.000181638	5.50545	66.0653
matadd(Dense,Dense,Dense)	Dense	float	2000	2000	0.000547148	7.31064	87.7276
matadd(Dense,Dense,Dense)	Dense	float	3000	3000	0.00114974	7.82785	93.9342
matadd(Dense,Dense,Dense)	Dense	float	4000	4000	0.00199481	8.02082	96.2498
matadd(Dense,Dense,Dense)	Dense	float	5000	5000	0.00327531	7.63287	91.5944
matadd(Dense,Dense,Dense)	Dense	float	6000	6000	0.00459396	7.83638	94.0365
matadd(Dense,Dense,Dense)	Dense	float	7000	7000	0.00616168	7.95237	95.4285
matadd(Dense,Dense,Dense)	Dense	float	8000	8000	0.00797927	8.02078	96.2494
matadd(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100222	8.08205	96.9846
matadd(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123051	8.12671	97.5205
matadd(Dense,Dense,Dense)	Dense	double	1000	1000	0.000300686	3.32573	79.8175
matadd(Dense,Dense,Dense)	Dense	double	2000	2000	0.0010239	3.90663	93.759
matadd(Dense,Dense,Dense)	Dense	double	3000	3000	0.00225795	3.98592	95.6621
matadd(Dense,Dense,Dense)	Dense	double	4000	4000	0.00409438	3.9078	93.7872
matadd(Dense,Dense,Dense)	Dense	double	5000	5000	0.00624862	4.00088	96.0211
matadd(Dense,Dense,Dense)	Dense	double	6000	6000	0.00889397	4.04769	97.1445
matadd(Dense,Dense,Dense)	Dense	double	7000	7000	0.0119929	4.08573	98.0576
matadd(Dense,Dense,Dense)	Dense	double	8000	8000	0.0155982	4.10303	98.4728
matadd(Dense,Dense,Dense)	Dense	double	9000	9000	0.0196733	4.11725	98.8141
matadd(Dense,Dense,Dense)	Dense	double	10000	10000	0.0242394	4.12552	99.0124
