func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_floor(CRS)	CRS	float	10000	10000	0.00125651	0.64464
m_floor(CRS)	CRS	float	20000	20000	0.000213848	7.57547
m_floor(CRS)	CRS	float	30000	30000	0.000729019	3.33325
m_floor(CRS)	CRS	float	40000	40000	0.00261	1.24138
m_floor(CRS)	CRS	float	50000	50000	0.00379685	1.06667
m_floor(CRS)	CRS	float	60000	60000	0.00578602	0.839956
m_floor(CRS)	CRS	float	70000	70000	0.00650426	0.871737
m_floor(CRS)	CRS	float	80000	80000	0.0085222	0.760367
m_floor(CRS)	CRS	float	90000	90000	0.0121808	0.598484
m_floor(CRS)	CRS	float	100000	100000	0.0122687	0.660219
m_floor(CRS)	CRS	double	10000	10000	0.000272091	2.97695
m_floor(CRS)	CRS	double	20000	20000	0.000450618	3.59506
m_floor(CRS)	CRS	double	30000	30000	0.00379974	0.639517
m_floor(CRS)	CRS	double	40000	40000	0.00995583	0.325437
m_floor(CRS)	CRS	double	50000	50000	0.012019	0.336966
m_floor(CRS)	CRS	double	60000	60000	0.0108054	0.449775
m_floor(CRS)	CRS	double	70000	70000	0.011693	0.484905
m_floor(CRS)	CRS	double	80000	80000	0.0145939	0.44402
m_floor(CRS)	CRS	double	90000	90000	0.00574937	1.26797
m_floor(CRS)	CRS	double	100000	100000	0.0146601	0.552519
