func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(CRS,CRS,CRS)	CRS	float	10000	10000	0.00017417	9.30123	55.8074
mm_div(CRS,CRS,CRS)	CRS	float	20000	20000	0.000819766	3.95235	23.7141
mm_div(CRS,CRS,CRS)	CRS	float	30000	30000	0.0031847	1.52605	9.15629
mm_div(CRS,CRS,CRS)	CRS	float	40000	40000	0.00501892	1.29111	7.74668
mm_div(CRS,CRS,CRS)	CRS	float	50000	50000	0.0071545	1.13215	6.79293
mm_div(CRS,CRS,CRS)	CRS	float	60000	60000	0.00629384	1.54437	9.2662
mm_div(CRS,CRS,CRS)	CRS	float	70000	70000	0.010856	1.04458	6.26748
mm_div(CRS,CRS,CRS)	CRS	float	80000	80000	0.0127148	1.01928	6.11569
mm_div(CRS,CRS,CRS)	CRS	float	90000	90000	0.0149474	0.975422	5.85253
mm_div(CRS,CRS,CRS)	CRS	float	100000	100000	0.0120947	1.33943	8.03659
mm_div(CRS,CRS,CRS)	CRS	double	10000	10000	0.000793928	2.04049	24.4858
mm_div(CRS,CRS,CRS)	CRS	double	20000	20000	0.00491305	0.659469	7.91363
mm_div(CRS,CRS,CRS)	CRS	double	30000	30000	0.00922597	0.526774	6.32129
mm_div(CRS,CRS,CRS)	CRS	double	40000	40000	0.0128218	0.505388	6.06466
mm_div(CRS,CRS,CRS)	CRS	double	50000	50000	0.0164667	0.491902	5.90283
mm_div(CRS,CRS,CRS)	CRS	double	60000	60000	0.0209353	0.464287	5.57145
mm_div(CRS,CRS,CRS)	CRS	double	70000	70000	0.0245665	0.461604	5.53924
mm_div(CRS,CRS,CRS)	CRS	double	80000	80000	0.0172856	0.749757	8.99708
mm_div(CRS,CRS,CRS)	CRS	double	90000	90000	0.0228558	0.637914	7.65496
mm_div(CRS,CRS,CRS)	CRS	double	100000	100000	0.0356313	0.454657	5.45588
