func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.0360452	4.49436
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.0513109	7.10375
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.102338	6.33199
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.133925	7.56022
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.168524	8.65161
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.0359427	4.50718
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.0587417	6.20513
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.0837929	7.73335
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.112853	8.97184
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.144005	10.1246
