func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(Dense,Dense)	Dense	float	1000	1000	7.61316e-05	13.1351	105.081
sm_div(Dense,Dense)	Dense	float	2000	2000	0.000271027	14.7587	118.07
sm_div(Dense,Dense)	Dense	float	3000	3000	0.00575702	1.56331	12.5065
sm_div(Dense,Dense)	Dense	float	4000	4000	0.0131194	1.21957	9.75654
sm_div(Dense,Dense)	Dense	float	5000	5000	0.0159333	1.56905	12.5524
sm_div(Dense,Dense)	Dense	float	6000	6000	0.032667	1.10203	8.81623
sm_div(Dense,Dense)	Dense	float	7000	7000	0.0350902	1.3964	11.1712
sm_div(Dense,Dense)	Dense	float	8000	8000	0.0475886	1.34486	10.7589
sm_div(Dense,Dense)	Dense	float	9000	9000	0.0730901	1.10822	8.86578
sm_div(Dense,Dense)	Dense	float	10000	10000	0.0792196	1.26231	10.0985
sm_div(Dense,Dense)	Dense	double	1000	1000	0.000167455	5.97176	95.5481
sm_div(Dense,Dense)	Dense	double	2000	2000	0.00498469	0.802457	12.8393
sm_div(Dense,Dense)	Dense	double	3000	3000	0.00860419	1.046	16.736
sm_div(Dense,Dense)	Dense	double	4000	4000	0.023459	0.682041	10.9127
sm_div(Dense,Dense)	Dense	double	5000	5000	0.0447839	0.558236	8.93177
sm_div(Dense,Dense)	Dense	double	6000	6000	0.0657799	0.54728	8.75647
sm_div(Dense,Dense)	Dense	double	7000	7000	0.066278	0.73931	11.829
sm_div(Dense,Dense)	Dense	double	8000	8000	0.0693678	0.922618	14.7619
sm_div(Dense,Dense)	Dense	double	9000	9000	0.118048	0.68616	10.9786
sm_div(Dense,Dense)	Dense	double	10000	10000	0.0902359	1.10821	17.7313
