func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	vector	float	1000	4.75406e-05	0.0210346	0.168277
sv_sub	vector	float	10000	1.0276e-05	0.973141	7.78513
sv_sub	vector	float	100000	1.28871e-05	7.75968	62.0774
sv_sub	vector	float	1000000	5.43582e-05	18.3965	147.172
sv_sub	vector	float	10000000	0.00721856	1.38532	11.0825
sv_sub	vector	float	100000000	0.071868	1.39144	11.1315
sv_sub	vector	double	1000	1.52286e-05	0.0656661	1.05066
sv_sub	vector	double	10000	1.03757e-05	0.963793	15.4207
sv_sub	vector	double	100000	1.55952e-05	6.41223	102.596
sv_sub	vector	double	1000000	8.07377e-05	12.3858	198.173
sv_sub	vector	double	10000000	0.0174891	0.571786	9.14858
sv_sub	vector	double	100000000	0.112992	0.885018	14.1603
