func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_sub	vector	float	1000	0.000692104	0.00144487	0.0173384
vv_sub	vector	float	10000	3.26257e-06	3.06507	36.7809
vv_sub	vector	float	100000	4.56712e-05	2.18956	26.2748
vv_sub	vector	float	1000000	0.000109009	9.17351	110.082
vv_sub	vector	float	10000000	0.00603729	1.65637	19.8765
vv_sub	vector	float	100000000	0.0627923	1.59255	19.1106
vv_sub	vector	double	1000	2.74343e-06	0.364507	8.74816
vv_sub	vector	double	10000	6.5699e-06	1.52209	36.5302
vv_sub	vector	double	100000	6.29473e-05	1.58863	38.1272
vv_sub	vector	double	1000000	0.000522797	1.91279	45.9069
vv_sub	vector	double	10000000	0.0116732	0.856661	20.5599
vv_sub	vector	double	100000000	0.117263	0.852786	20.4669
