func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(CRS,CRS,CRS)	CRS	float	10000	10000	0.00100515	0.805846	9.67015
matsub(CRS,CRS,CRS)	CRS	float	20000	20000	0.00185315	0.874187	10.4902
matsub(CRS,CRS,CRS)	CRS	float	30000	30000	0.00293738	0.827267	9.9272
matsub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00389364	0.832127	9.98553
matsub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00464495	0.871914	10.463
matsub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00556934	0.872635	10.4716
matsub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00626181	0.905489	10.8659
matsub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00709722	0.913034	10.9564
matsub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00861574	0.846126	10.1535
matsub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00925073	0.875606	10.5073
matsub(CRS,CRS,CRS)	CRS	double	10000	10000	0.0015769	0.513667	12.328
matsub(CRS,CRS,CRS)	CRS	double	20000	20000	0.00350932	0.461628	11.0791
matsub(CRS,CRS,CRS)	CRS	double	30000	30000	0.0051605	0.470884	11.3012
matsub(CRS,CRS,CRS)	CRS	double	40000	40000	0.0076093	0.425795	10.2191
matsub(CRS,CRS,CRS)	CRS	double	50000	50000	0.0110449	0.366684	8.80042
matsub(CRS,CRS,CRS)	CRS	double	60000	60000	0.00839183	0.579134	13.8992
matsub(CRS,CRS,CRS)	CRS	double	70000	70000	0.0159791	0.354839	8.51613
matsub(CRS,CRS,CRS)	CRS	double	80000	80000	0.0191548	0.338296	8.11909
matsub(CRS,CRS,CRS)	CRS	double	90000	90000	0.0132134	0.551711	13.2411
matsub(CRS,CRS,CRS)	CRS	double	100000	100000	0.0267245	0.303092	7.27422
