func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.00243165	66.6213
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.00551083	66.1425
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.0100554	64.443
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.0204773	49.445
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.0496781	29.349
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.0151376	10.7018
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.0328325	11.1018
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.0653146	9.92121
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.0883962	11.4541
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.127701	11.4173
