func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(CRS)	CRS	float	10000	10000	0.000371971	2.17759
m_tanh(CRS)	CRS	float	20000	20000	0.000627385	2.58215
m_tanh(CRS)	CRS	float	30000	30000	0.000855394	2.8408
m_tanh(CRS)	CRS	float	40000	40000	0.00107519	3.01343
m_tanh(CRS)	CRS	float	50000	50000	0.00132007	3.06801
m_tanh(CRS)	CRS	float	60000	60000	0.00139471	3.48459
m_tanh(CRS)	CRS	float	70000	70000	0.00165881	3.41811
m_tanh(CRS)	CRS	float	80000	80000	0.00167635	3.86554
m_tanh(CRS)	CRS	float	90000	90000	0.00171427	4.25254
m_tanh(CRS)	CRS	float	100000	100000	0.0018907	4.28412
m_tanh(CRS)	CRS	double	10000	10000	0.000820794	0.98685
m_tanh(CRS)	CRS	double	20000	20000	0.00141578	1.14425
m_tanh(CRS)	CRS	double	30000	30000	0.00204341	1.18919
m_tanh(CRS)	CRS	double	40000	40000	0.00270513	1.19772
m_tanh(CRS)	CRS	double	50000	50000	0.00367422	1.10227
m_tanh(CRS)	CRS	double	60000	60000	0.00393804	1.23412
m_tanh(CRS)	CRS	double	70000	70000	0.00452277	1.25366
m_tanh(CRS)	CRS	double	80000	80000	0.00512952	1.26328
m_tanh(CRS)	CRS	double	90000	90000	0.00572663	1.273
m_tanh(CRS)	CRS	double	100000	100000	0.00637674	1.27024
