func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(CRS,CRS)	CRS	float	10000	10000	0.000338695	4.78306	19.1323
sm_sub(CRS,CRS)	CRS	float	20000	20000	0.000570892	5.67533	22.7013
sm_sub(CRS,CRS)	CRS	float	30000	30000	0.000771032	6.30324	25.213
sm_sub(CRS,CRS)	CRS	float	40000	40000	0.000964056	6.7216	26.8864
sm_sub(CRS,CRS)	CRS	float	50000	50000	0.000964996	8.39381	33.5753
sm_sub(CRS,CRS)	CRS	float	60000	60000	0.00109543	8.87322	35.4929
sm_sub(CRS,CRS)	CRS	float	70000	70000	0.00128141	8.8496	35.3984
sm_sub(CRS,CRS)	CRS	float	80000	80000	0.00141272	9.17382	36.6953
sm_sub(CRS,CRS)	CRS	float	90000	90000	0.00156963	9.2888	37.1552
sm_sub(CRS,CRS)	CRS	float	100000	100000	0.00172073	9.41459	37.6584
sm_sub(CRS,CRS)	CRS	double	10000	10000	0.000424395	3.8172	30.5376
sm_sub(CRS,CRS)	CRS	double	20000	20000	0.000718706	4.5081	36.0648
sm_sub(CRS,CRS)	CRS	double	30000	30000	0.000977276	4.973	39.784
sm_sub(CRS,CRS)	CRS	double	40000	40000	0.00128516	5.04219	40.3375
sm_sub(CRS,CRS)	CRS	double	50000	50000	0.00152375	5.31584	42.5268
sm_sub(CRS,CRS)	CRS	double	60000	60000	0.00184478	5.26893	42.1514
sm_sub(CRS,CRS)	CRS	double	70000	70000	0.00206091	5.50241	44.0193
sm_sub(CRS,CRS)	CRS	double	80000	80000	0.00232352	5.57774	44.6219
sm_sub(CRS,CRS)	CRS	double	90000	90000	0.00258805	5.63359	45.0687
sm_sub(CRS,CRS)	CRS	double	100000	100000	0.00285327	5.67769	45.4215
