func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
v_minus	vector	float	1000	0.00183534	0.000544857	0.00435886
v_minus	vector	float	2000	0.00184951	0.00108137	0.00865093
v_minus	vector	float	4000	0.00186873	0.00214049	0.0171239
v_minus	vector	float	8000	0.00188726	0.00423895	0.0339116
v_minus	vector	float	16000	0.00192437	0.00831443	0.0665154
v_minus	vector	float	32000	0.00221774	0.0144291	0.115433
v_minus	vector	float	64000	0.00249651	0.0256358	0.205086
v_minus	vector	float	128000	0.00310704	0.0411968	0.329574
v_minus	vector	float	256000	0.00439212	0.0582862	0.46629
v_minus	vector	float	512000	0.00627374	0.08161	0.65288
v_minus	vector	float	1024000	0.0106464	0.0961825	0.76946
v_minus	vector	float	2048000	0.0180996	0.113152	0.905214
v_minus	vector	float	4096000	0.0336809	0.121612	0.972894
v_minus	vector	float	8192000	0.0666855	0.122845	0.982762
v_minus	vector	double	1000	0.00148269	0.00067445	0.0107912
v_minus	vector	double	2000	0.00150031	0.00133306	0.021329
v_minus	vector	double	4000	0.00150633	0.00265545	0.0424872
v_minus	vector	double	8000	0.00152947	0.00523056	0.0836889
v_minus	vector	double	16000	0.001756	0.00911164	0.145786
v_minus	vector	double	32000	0.001957	0.0163516	0.261625
v_minus	vector	double	64000	0.00233928	0.0273588	0.437741
v_minus	vector	double	128000	0.00315018	0.0406326	0.650122
v_minus	vector	double	256000	0.00462772	0.0553188	0.885101
v_minus	vector	double	512000	0.0074618	0.0686162	1.09786
v_minus	vector	double	1024000	0.0138197	0.0740974	1.18556
v_minus	vector	double	2048000	0.0263723	0.0776573	1.24252
v_minus	vector	double	4096000	0.0513889	0.0797059	1.2753
v_minus	vector	double	8192000	0.102409	0.0799929	1.27989
