func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	vector	float	1000	3.325e-07	6.01504	12.0301
nrm2	vector	float	2000	7.056e-07	5.66893	11.3379
nrm2	vector	float	4000	8.544e-07	9.3633	18.7266
nrm2	vector	float	8000	1.7475e-06	9.15594	18.3119
nrm2	vector	float	16000	3.4417e-06	9.29773	18.5955
nrm2	vector	float	32000	7.8518e-06	8.151	16.302
nrm2	vector	float	64000	1.12001e-05	11.4285	22.8569
nrm2	vector	float	128000	1.02929e-05	24.8715	49.743
nrm2	vector	float	256000	1.25216e-05	40.8893	81.7787
nrm2	vector	float	512000	1.74298e-05	58.75	117.5
nrm2	vector	float	1024000	2.59037e-05	79.0621	158.124
nrm2	vector	float	2048000	4.64449e-05	88.1905	176.381
nrm2	vector	float	4096000	8.28418e-05	98.8873	197.775
nrm2	vector	float	8192000	0.000151556	108.105	216.211
nrm2	vector	double	1000	4.754e-07	4.20698	16.8279
nrm2	vector	double	2000	8.416e-07	4.75285	19.0114
nrm2	vector	double	4000	1.6237e-06	4.92702	19.7081
nrm2	vector	double	8000	3.1803e-06	5.03097	20.1239
nrm2	vector	double	16000	1.11001e-05	2.88286	11.5314
nrm2	vector	double	32000	9.8483e-06	6.49858	25.9943
nrm2	vector	double	64000	1.01714e-05	12.5843	50.3372
nrm2	vector	double	128000	1.16969e-05	21.8861	87.5446
nrm2	vector	double	256000	1.49061e-05	34.3484	137.393
nrm2	vector	double	512000	2.05828e-05	49.7503	199.001
nrm2	vector	double	1024000	3.46345e-05	59.1318	236.527
nrm2	vector	double	2048000	5.8555e-05	69.9513	279.805
nrm2	vector	double	4096000	0.000120657	67.8948	271.579
nrm2	vector	double	8192000	0.00530704	3.08722	12.3489
