func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	vector	float	1000	0.00175615	0.000569427	0.00455542
tanh	vector	float	2000	7.6501e-06	0.261434	2.09148
tanh	vector	float	4000	2.68776e-05	0.148823	1.19058
tanh	vector	float	8000	2.54864e-05	0.313893	2.51114
tanh	vector	float	16000	0.000273024	0.0586028	0.468823
tanh	vector	float	32000	0.00135315	0.0236486	0.189189
tanh	vector	float	64000	2.4326e-05	2.63093	21.0474
tanh	vector	float	128000	4.08198e-05	3.13573	25.0859
tanh	vector	float	256000	7.58007e-05	3.37728	27.0182
tanh	vector	float	512000	0.000144128	3.5524	28.4192
tanh	vector	float	1024000	0.000292522	3.50059	28.0047
tanh	vector	float	2048000	0.000566526	3.61501	28.9201
tanh	vector	float	4096000	0.00110074	3.72113	29.769
tanh	vector	float	8192000	0.00218483	3.74949	29.9959
tanh	vector	double	1000	1.13134e-05	0.0883908	1.41425
tanh	vector	double	2000	1.48806e-05	0.134403	2.15045
tanh	vector	double	4000	8.70472e-05	0.0459521	0.735233
tanh	vector	double	8000	0.000197937	0.0404168	0.646669
tanh	vector	double	16000	0.00039798	0.0402031	0.643249
tanh	vector	double	32000	2.13983e-05	1.49545	23.9271
tanh	vector	double	64000	3.50741e-05	1.82471	29.1953
tanh	vector	double	128000	6.04065e-05	2.11898	33.9036
tanh	vector	double	256000	0.000116506	2.19732	35.1571
tanh	vector	double	512000	0.000227085	2.25467	36.0746
tanh	vector	double	1024000	0.000458093	2.23535	35.7657
tanh	vector	double	2048000	0.0008962	2.28521	36.5633
tanh	vector	double	4096000	0.00179485	2.28208	36.5133
tanh	vector	double	8192000	0.00519413	1.57717	25.2347
