func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	vector	float	1000	0.00184522	0.00108388	0.00433553
sv_add	vector	float	2000	0.00186052	0.00214994	0.00859977
sv_add	vector	float	4000	0.00187152	0.0042746	0.0170984
sv_add	vector	float	8000	0.00189594	0.00843909	0.0337563
sv_add	vector	float	16000	0.00194745	0.0164318	0.0657271
sv_add	vector	float	32000	0.00224897	0.0284575	0.11383
sv_add	vector	float	64000	0.00259236	0.0493758	0.197503
sv_add	vector	float	128000	0.00332552	0.0769804	0.307922
sv_add	vector	float	256000	0.00466468	0.109761	0.439044
sv_add	vector	float	512000	0.006967	0.146979	0.587915
sv_add	vector	float	1024000	0.0120912	0.16938	0.67752
sv_add	vector	float	2048000	0.0206885	0.197985	0.791939
sv_add	vector	float	4096000	0.0392871	0.208517	0.834066
sv_add	vector	float	8192000	0.0804734	0.203595	0.814381
sv_add	vector	double	1000	0.00142825	0.00140032	0.0112026
sv_add	vector	double	2000	0.00144251	0.00277294	0.0221835
sv_add	vector	double	4000	0.00145858	0.00548478	0.0438782
sv_add	vector	double	8000	0.00147807	0.0108249	0.0865993
sv_add	vector	double	16000	0.001751	0.0182753	0.146202
sv_add	vector	double	32000	0.00196818	0.0325173	0.260139
sv_add	vector	double	64000	0.00240783	0.0531598	0.425279
sv_add	vector	double	128000	0.00335529	0.0762974	0.610379
sv_add	vector	double	256000	0.00506284	0.101129	0.809032
sv_add	vector	double	512000	0.00830706	0.123269	0.986149
sv_add	vector	double	1024000	0.0158467	0.129238	1.0339
sv_add	vector	double	2048000	0.0299938	0.136562	1.09249
sv_add	vector	double	4096000	0.0577492	0.141855	1.13484
sv_add	vector	double	8192000	0.117978	0.138874	1.11099
