func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	vector	float	1000	2.383e-07	4.19639	16.7856
asum	vector	float	2000	2.749e-07	7.27537	29.1015
asum	vector	float	4000	4.907e-07	8.15162	32.6065
asum	vector	float	8000	9.333e-07	8.57173	34.2869
asum	vector	float	16000	2.1009e-06	7.61578	30.4631
asum	vector	float	32000	3.8566e-06	8.29746	33.1899
asum	vector	float	64000	8.3885e-06	7.62949	30.518
asum	vector	float	128000	8.3688e-06	15.2949	61.1796
asum	vector	float	256000	9.9836e-06	25.6421	102.568
asum	vector	float	512000	1.23974e-05	41.299	165.196
asum	vector	float	1024000	1.75189e-05	58.4512	233.805
asum	vector	float	2048000	3.24809e-05	63.0524	252.21
asum	vector	float	4096000	5.70462e-05	71.8015	287.206
asum	vector	float	8192000	0.000108323	75.6255	302.502
asum	vector	double	1000	2.974e-07	3.36247	26.8998
asum	vector	double	2000	4.873e-07	4.10425	32.834
asum	vector	double	4000	9.645e-07	4.14723	33.1778
asum	vector	double	8000	2.0912e-06	3.82555	30.6044
asum	vector	double	16000	7.2676e-06	2.20155	17.6124
asum	vector	double	32000	9.0192e-06	3.54799	28.3839
asum	vector	double	64000	8.4284e-06	7.59337	60.747
asum	vector	double	128000	1.00618e-05	12.7214	101.771
asum	vector	double	256000	1.23132e-05	20.7907	166.326
asum	vector	double	512000	1.77716e-05	28.81	230.48
asum	vector	double	1024000	3.33327e-05	30.7206	245.765
asum	vector	double	2048000	5.7693e-05	35.4982	283.986
asum	vector	double	4096000	0.000136711	29.9609	239.687
asum	vector	double	8192000	0.00124032	6.60474	52.8379
