func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	vector	float	1000	0.00209414	0.00143257	0.00382019
xpay	vector	float	2000	1.17191e-05	0.511985	1.36529
xpay	vector	float	4000	8.328e-06	1.44092	3.84246
xpay	vector	float	8000	8.66e-06	2.77136	7.3903
xpay	vector	float	16000	8.0844e-06	5.93736	15.833
xpay	vector	float	32000	7.9633e-06	12.0553	32.1475
xpay	vector	float	64000	9.0918e-06	21.1179	56.3145
xpay	vector	float	128000	1.00046e-05	38.3823	102.353
xpay	vector	float	256000	1.24692e-05	61.5918	164.245
xpay	vector	float	512000	1.75219e-05	87.6617	233.765
xpay	vector	float	1024000	3.58423e-05	85.7088	228.557
xpay	vector	float	2048000	6.13154e-05	100.203	267.209
xpay	vector	float	4096000	0.000126737	96.9565	258.551
xpay	vector	float	8192000	0.00170849	14.3846	38.3591
xpay	vector	double	1000	7.8509e-06	0.382122	2.03798
xpay	vector	double	2000	8.7422e-06	0.686326	3.66041
xpay	vector	double	4000	8.2346e-06	1.45727	7.77208
xpay	vector	double	8000	8.5065e-06	2.82137	15.0473
xpay	vector	double	16000	8.7361e-06	5.49444	29.3037
xpay	vector	double	32000	9.0771e-06	10.5761	56.4057
xpay	vector	double	64000	1.0123e-05	18.9667	101.156
xpay	vector	double	128000	1.33398e-05	28.786	153.526
xpay	vector	double	256000	1.76034e-05	43.6279	232.682
xpay	vector	double	512000	3.69205e-05	41.6029	221.882
xpay	vector	double	1024000	6.36329e-05	48.2769	257.477
xpay	vector	double	2048000	0.000216205	28.4175	151.56
xpay	vector	double	4096000	0.00518432	2.37023	12.6412
xpay	vector	double	8192000	0.0127381	1.92933	10.2898
