func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_mul	vector	float	1000	0.00183237	0.00109148	0.00654889
vv_mul	vector	float	2000	0.00184393	0.00216928	0.0130157
vv_mul	vector	float	4000	0.00186169	0.00429718	0.0257831
vv_mul	vector	float	8000	0.00188244	0.00849959	0.0509975
vv_mul	vector	float	16000	0.00194318	0.0164679	0.0988071
vv_mul	vector	float	32000	0.00225967	0.0283228	0.169937
vv_mul	vector	float	64000	0.00261165	0.0490111	0.294067
vv_mul	vector	float	128000	0.00337161	0.075928	0.455568
vv_mul	vector	float	256000	0.00449604	0.113878	0.683268
vv_mul	vector	float	512000	0.00703068	0.145647	0.873884
vv_mul	vector	float	1024000	0.0119398	0.171527	1.02916
vv_mul	vector	float	2048000	0.0210155	0.194903	1.16942
vv_mul	vector	float	4096000	0.0401744	0.203911	1.22347
vv_mul	vector	float	8192000	0.0825362	0.198507	1.19104
vv_mul	vector	double	1000	0.00143364	0.00139505	0.0167406
vv_mul	vector	double	2000	0.00146026	0.00273924	0.0328709
vv_mul	vector	double	4000	0.0014577	0.00548811	0.0658574
vv_mul	vector	double	8000	0.00149235	0.0107214	0.128657
vv_mul	vector	double	16000	0.00177052	0.0180737	0.216885
vv_mul	vector	double	32000	0.00198328	0.0322697	0.387237
vv_mul	vector	double	64000	0.00245352	0.0521699	0.626039
vv_mul	vector	double	128000	0.00338511	0.0756254	0.907505
vv_mul	vector	double	256000	0.00511954	0.100009	1.20011
vv_mul	vector	double	512000	0.008412	0.121731	1.46077
vv_mul	vector	double	1024000	0.0159305	0.128559	1.5427
vv_mul	vector	double	2048000	0.0304326	0.134593	1.61511
vv_mul	vector	double	4096000	0.0584776	0.140088	1.68105
vv_mul	vector	double	8192000	0.136566	0.119972	1.43966
