func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
v_minus	vector	float	1000	0.0016145	0.000619388	0.0049551
v_minus	vector	float	2000	9.1923e-06	0.217573	1.74059
v_minus	vector	float	4000	1.29285e-05	0.309394	2.47515
v_minus	vector	float	8000	1.62475e-05	0.492383	3.93907
v_minus	vector	float	16000	2.80013e-05	0.571402	4.57122
v_minus	vector	float	32000	4.66686e-05	0.685686	5.48549
v_minus	vector	float	64000	9.4421e-05	0.677815	5.42252
v_minus	vector	float	128000	0.000170167	0.752203	6.01763
v_minus	vector	float	256000	0.000321738	0.795679	6.36543
v_minus	vector	float	512000	0.000639152	0.801061	6.40849
v_minus	vector	float	1024000	0.00114509	0.894254	7.15403
v_minus	vector	float	2048000	0.00232757	0.879888	7.0391
v_minus	vector	float	4096000	0.00728827	0.561999	4.49599
v_minus	vector	float	8192000	0.0178151	0.459834	3.67868
v_minus	vector	double	1000	9.6729e-06	0.103382	1.65411
v_minus	vector	double	2000	1.10626e-05	0.180789	2.89263
v_minus	vector	double	4000	1.53678e-05	0.260284	4.16455
v_minus	vector	double	8000	2.33108e-05	0.343189	5.49102
v_minus	vector	double	16000	3.96536e-05	0.403494	6.45591
v_minus	vector	double	32000	7.33658e-05	0.436171	6.97873
v_minus	vector	double	64000	0.000131863	0.485354	7.76566
v_minus	vector	double	128000	0.000245696	0.520968	8.33549
v_minus	vector	double	256000	0.000472993	0.541235	8.65975
v_minus	vector	double	512000	0.000923027	0.554696	8.87514
v_minus	vector	double	1024000	0.00197439	0.518642	8.29827
v_minus	vector	double	2048000	0.00721358	0.283909	4.54254
v_minus	vector	double	4096000	0.0176428	0.232163	3.7146
v_minus	vector	double	8192000	0.0472761	0.17328	2.77248
