func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(Dense)	Dense	float	1000	1000	0.00394251	0.253646
m_tanh(Dense)	Dense	float	2000	2000	0.00109633	3.64855
m_tanh(Dense)	Dense	float	3000	3000	0.00249694	3.60442
m_tanh(Dense)	Dense	float	4000	4000	0.00486765	3.28701
m_tanh(Dense)	Dense	float	5000	5000	0.00875908	2.85418
m_tanh(Dense)	Dense	double	1000	1000	0.000739618	1.35205
m_tanh(Dense)	Dense	double	2000	2000	0.00291161	1.37381
m_tanh(Dense)	Dense	double	3000	3000	0.00697478	1.29036
m_tanh(Dense)	Dense	double	4000	4000	0.012452	1.28493
m_tanh(Dense)	Dense	double	5000	5000	0.0196159	1.27448
