func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	vector	float	1000	0.00229579	0.000871161	0.00522697
vv_div	vector	float	2000	1.83649e-05	0.217807	1.30684
vv_div	vector	float	4000	2.0489e-05	0.390453	2.34272
vv_div	vector	float	8000	2.40618e-05	0.664954	3.98973
vv_div	vector	float	16000	3.51749e-05	0.90974	5.45844
vv_div	vector	float	32000	4.95944e-05	1.29047	7.74281
vv_div	vector	float	64000	8.22613e-05	1.55602	9.3361
vv_div	vector	float	128000	0.000138316	1.85084	11.105
vv_div	vector	float	256000	0.0002561	1.99922	11.9953
vv_div	vector	float	512000	0.000495404	2.067	12.402
vv_div	vector	float	1024000	0.000891433	2.29742	13.7845
vv_div	vector	float	2048000	0.00170828	2.39773	14.3864
vv_div	vector	float	4096000	0.00662093	1.23729	7.42374
vv_div	vector	float	8192000	0.0135398	1.21007	7.26039
vv_div	vector	double	1000	1.72141e-05	0.116184	1.39421
vv_div	vector	double	2000	1.96246e-05	0.203826	2.44591
vv_div	vector	double	4000	2.34209e-05	0.341575	4.0989
vv_div	vector	double	8000	2.95864e-05	0.540789	6.48947
vv_div	vector	double	16000	4.55068e-05	0.703192	8.4383
vv_div	vector	double	32000	6.81185e-05	0.939539	11.2745
vv_div	vector	double	64000	0.000109171	1.17248	14.0697
vv_div	vector	double	128000	0.000196797	1.30083	15.61
vv_div	vector	double	256000	0.000371203	1.3793	16.5516
vv_div	vector	double	512000	0.000714207	1.43376	17.2051
vv_div	vector	double	1024000	0.00148637	1.37785	16.5342
vv_div	vector	double	2048000	0.0062268	0.657801	7.89362
vv_div	vector	double	4096000	0.0176346	0.46454	5.57448
vv_div	vector	double	8192000	0.0479181	0.341917	4.103
