func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	CRS	float	1000	1000	0.000805409	0.10057	0.80456
mscal(CRS)	CRS	float	2000	2000	2.78043e-05	5.82644	46.6115
mscal(CRS)	CRS	float	4000	4000	3.75802e-05	8.62156	68.9725
mscal(CRS)	CRS	float	8000	8000	6.76212e-05	9.58279	76.6623
mscal(CRS)	CRS	float	16000	16000	0.000131354	9.86643	78.9314
mscal(CRS)	CRS	float	32000	32000	0.000229851	11.2769	90.2148
mscal(CRS)	CRS	float	64000	64000	0.00115248	4.49812	35.985
mscal(CRS)	CRS	double	1000	1000	2.59748e-05	3.11841	49.8945
mscal(CRS)	CRS	double	2000	2000	3.68519e-05	4.39597	70.3356
mscal(CRS)	CRS	double	4000	4000	6.66082e-05	4.86427	77.8283
mscal(CRS)	CRS	double	8000	8000	0.000134677	4.81152	76.9842
mscal(CRS)	CRS	double	16000	16000	0.000245888	5.27069	84.331
mscal(CRS)	CRS	double	32000	32000	0.00107264	2.41647	38.6635
mscal(CRS)	CRS	double	64000	64000	0.00855522	0.605946	9.69514
