func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	vector	float	1000	0.0018344	0.00109027	0.0043611
sv_div	vector	float	2000	0.00185977	0.0021508	0.00860319
sv_div	vector	float	4000	0.00188902	0.00423501	0.01694
sv_div	vector	float	8000	0.00191685	0.00834704	0.0333882
sv_div	vector	float	16000	0.00198497	0.0161211	0.0644845
sv_div	vector	float	32000	0.00234194	0.0273278	0.109311
sv_div	vector	float	64000	0.0027805	0.0460349	0.18414
sv_div	vector	float	128000	0.00384938	0.0665043	0.266017
sv_div	vector	float	256000	0.0050958	0.100475	0.401899
sv_div	vector	float	512000	0.00828441	0.123606	0.494423
sv_div	vector	float	1024000	0.0138001	0.148405	0.59362
sv_div	vector	float	2048000	0.0243324	0.168335	0.67334
sv_div	vector	float	4096000	0.0467531	0.175218	0.700873
sv_div	vector	float	8192000	0.0932242	0.175748	0.702993
sv_div	vector	double	1000	0.00143118	0.00139745	0.0111796
sv_div	vector	double	2000	0.00144795	0.00276254	0.0221003
sv_div	vector	double	4000	0.00147276	0.00543199	0.0434559
sv_div	vector	double	8000	0.00152314	0.0105046	0.0840368
sv_div	vector	double	16000	0.0018302	0.0174844	0.139875
sv_div	vector	double	32000	0.00212667	0.0300939	0.240752
sv_div	vector	double	64000	0.00273485	0.0468033	0.374426
sv_div	vector	double	128000	0.00397756	0.0643611	0.514889
sv_div	vector	double	256000	0.00637863	0.080268	0.642144
sv_div	vector	double	512000	0.0109634	0.0934018	0.747214
sv_div	vector	double	1024000	0.020578	0.0995235	0.796188
sv_div	vector	double	2048000	0.040155	0.102005	0.816037
sv_div	vector	double	4096000	0.0793451	0.103245	0.825961
sv_div	vector	double	8192000	0.172982	0.0947148	0.757719
