func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	vector	float	1000	0.000501217	0.00199514	0.00798057
asum	vector	float	2000	0.000502802	0.00397771	0.0159108
asum	vector	float	4000	0.000513597	0.00778821	0.0311528
asum	vector	float	8000	0.000510096	0.0156833	0.0627333
asum	vector	float	16000	0.000509262	0.031418	0.125672
asum	vector	float	32000	0.000507634	0.0630376	0.25215
asum	vector	float	64000	0.000510761	0.125303	0.501213
asum	vector	float	128000	0.000509134	0.251407	1.00563
asum	vector	float	256000	0.000739068	0.346382	1.38553
asum	vector	float	512000	0.000750333	0.682363	2.72945
asum	vector	float	1024000	0.000770891	1.32833	5.31333
asum	vector	float	2048000	0.000816963	2.50685	10.0274
asum	vector	float	4096000	0.000912117	4.49065	17.9626
asum	vector	float	8192000	0.00108162	7.57381	30.2953
asum	vector	double	1000	0.000728907	0.00137192	0.0109753
asum	vector	double	2000	0.000736131	0.00271691	0.0217353
asum	vector	double	4000	0.000728855	0.00548806	0.0439045
asum	vector	double	8000	0.000523337	0.0152865	0.122292
asum	vector	double	16000	0.000514365	0.0311063	0.248851
asum	vector	double	32000	0.000516699	0.0619316	0.495453
asum	vector	double	64000	0.000517508	0.12367	0.989356
asum	vector	double	128000	0.000739914	0.172993	1.38395
asum	vector	double	256000	0.000752113	0.340375	2.723
asum	vector	double	512000	0.000771393	0.663734	5.30987
asum	vector	double	1024000	0.000815576	1.25555	10.0444
asum	vector	double	2048000	0.000894837	2.28868	18.3095
asum	vector	double	4096000	0.00105946	3.86612	30.929
asum	vector	double	8192000	0.00139043	5.89172	47.1337
