func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	vector	float	1000	0.00092965	0.00215135	0.0129081
axpyz	vector	float	2000	0.000934637	0.00427974	0.0256784
axpyz	vector	float	4000	0.000940177	0.00850903	0.0510542
axpyz	vector	float	8000	0.00095438	0.0167648	0.100589
axpyz	vector	float	16000	0.000981175	0.032614	0.195684
axpyz	vector	float	32000	0.00103657	0.061742	0.370452
axpyz	vector	float	64000	0.00113754	0.112523	0.67514
axpyz	vector	float	128000	0.00136091	0.18811	1.12866
axpyz	vector	float	256000	0.00178043	0.28757	1.72542
axpyz	vector	float	512000	0.00260579	0.392972	2.35783
axpyz	vector	float	1024000	0.00409216	0.500469	3.00281
axpyz	vector	float	2048000	0.00709358	0.577423	3.46454
axpyz	vector	float	4096000	0.0116678	0.702103	4.21262
axpyz	vector	float	8192000	0.0223044	0.734565	4.40739
axpyz	vector	double	1000	0.00072304	0.0027661	0.0331932
axpyz	vector	double	2000	0.000727846	0.00549567	0.065948
axpyz	vector	double	4000	0.000734824	0.010887	0.130644
axpyz	vector	double	8000	0.000750126	0.0213297	0.255957
axpyz	vector	double	16000	0.00077601	0.0412366	0.494839
axpyz	vector	double	32000	0.000833778	0.0767591	0.921109
axpyz	vector	double	64000	0.000947002	0.135163	1.62196
axpyz	vector	double	128000	0.00116994	0.218814	2.62577
axpyz	vector	double	256000	0.00159381	0.321243	3.85492
axpyz	vector	double	512000	0.00244242	0.419256	5.03107
axpyz	vector	double	1024000	0.00420927	0.486545	5.83854
axpyz	vector	double	2048000	0.00760773	0.5384	6.4608
axpyz	vector	double	4096000	0.014412	0.568416	6.82099
axpyz	vector	double	8192000	0.0285655	0.573559	6.88271
