func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(Dense)	Dense	float	1000	1000	0.0014018	0.713369
m_tanh(Dense)	Dense	float	2000	2000	0.00437666	0.913938
m_tanh(Dense)	Dense	float	3000	3000	0.00974114	0.923917
m_tanh(Dense)	Dense	float	4000	4000	0.0174993	0.914322
m_tanh(Dense)	Dense	float	5000	5000	0.027127	0.92159
m_tanh(Dense)	Dense	double	1000	1000	0.00282775	0.353638
m_tanh(Dense)	Dense	double	2000	2000	0.0113434	0.352627
m_tanh(Dense)	Dense	double	3000	3000	0.0259062	0.347407
m_tanh(Dense)	Dense	double	4000	4000	0.0456245	0.350689
m_tanh(Dense)	Dense	double	5000	5000	0.0714754	0.349771
