func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	vector	float	1000	0.00183434	0.00109031	0.00654187
vv_add	vector	float	2000	0.00184371	0.00216954	0.0130172
vv_add	vector	float	4000	0.00186356	0.00429285	0.0257571
vv_add	vector	float	8000	0.00188146	0.00850405	0.0510243
vv_add	vector	float	16000	0.00194402	0.0164608	0.0987646
vv_add	vector	float	32000	0.00225079	0.0284344	0.170606
vv_add	vector	float	64000	0.00260973	0.0490472	0.294283
vv_add	vector	float	128000	0.00336772	0.0760158	0.456095
vv_add	vector	float	256000	0.00448766	0.114091	0.684543
vv_add	vector	float	512000	0.00702857	0.145691	0.874146
vv_add	vector	float	1024000	0.0119206	0.171803	1.03082
vv_add	vector	float	2048000	0.0208726	0.196238	1.17743
vv_add	vector	float	4096000	0.0399218	0.205201	1.23121
vv_add	vector	float	8192000	0.0815445	0.200921	1.20553
vv_add	vector	double	1000	0.00141935	0.00140909	0.0169091
vv_add	vector	double	2000	0.0014276	0.0028019	0.0336228
vv_add	vector	double	4000	0.00143533	0.00557363	0.0668836
vv_add	vector	double	8000	0.0014796	0.0108137	0.129765
vv_add	vector	double	16000	0.00174396	0.018349	0.220188
vv_add	vector	double	32000	0.00196837	0.0325143	0.390171
vv_add	vector	double	64000	0.00241923	0.0529095	0.634914
vv_add	vector	double	128000	0.00338259	0.0756816	0.908179
vv_add	vector	double	256000	0.00509885	0.100415	1.20498
vv_add	vector	double	512000	0.00836447	0.122423	1.46907
vv_add	vector	double	1024000	0.0158577	0.129149	1.54978
vv_add	vector	double	2048000	0.0302383	0.135458	1.62549
vv_add	vector	double	4096000	0.0582262	0.140693	1.68831
vv_add	vector	double	8192000	0.119112	0.137551	1.65061
