func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asin	vector	float	1000	6.20933e-05	0.0161048	0.128838
asin	vector	float	10000	5.89149e-05	0.169736	1.35789
asin	vector	float	100000	7.4149e-05	1.34864	10.7891
asin	vector	float	1000000	0.000260166	3.8437	30.7496
asin	vector	float	10000000	0.00205131	4.87494	38.9995
asin	vector	float	100000000	0.0163786	6.10552	48.8442
asin	vector	double	1000	6.24632e-05	0.0160094	0.256151
asin	vector	double	10000	6.45835e-05	0.154838	2.47741
asin	vector	double	100000	0.000166483	0.600664	9.61062
asin	vector	double	1000000	0.000748387	1.33621	21.3793
asin	vector	double	10000000	0.00692253	1.44456	23.1129
asin	vector	double	100000000	0.0675871	1.47957	23.6732
