func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_pow(Dense,Dense,Dense)	Dense	float	1000	1000	0.00041167	2.42913	29.1496
mm_pow(Dense,Dense,Dense)	Dense	float	2000	2000	0.00211129	1.89458	22.7349
mm_pow(Dense,Dense,Dense)	Dense	float	3000	3000	0.0104062	0.864866	10.3784
mm_pow(Dense,Dense,Dense)	Dense	float	4000	4000	0.0200113	0.799549	9.59458
mm_pow(Dense,Dense,Dense)	Dense	float	5000	5000	0.031833	0.785348	9.42418
mm_pow(Dense,Dense,Dense)	Dense	float	6000	6000	0.0473211	0.760759	9.12911
mm_pow(Dense,Dense,Dense)	Dense	float	7000	7000	0.041657	1.17627	14.1153
mm_pow(Dense,Dense,Dense)	Dense	float	8000	8000	0.0594508	1.07652	12.9182
mm_pow(Dense,Dense,Dense)	Dense	float	9000	9000	0.107188	0.755682	9.06818
mm_pow(Dense,Dense,Dense)	Dense	float	10000	10000	0.102168	0.978782	11.7454
mm_pow(Dense,Dense,Dense)	Dense	double	1000	1000	0.000650016	1.53842	36.9222
mm_pow(Dense,Dense,Dense)	Dense	double	2000	2000	0.00926507	0.431729	10.3615
mm_pow(Dense,Dense,Dense)	Dense	double	3000	3000	0.0231443	0.388864	9.33273
mm_pow(Dense,Dense,Dense)	Dense	double	4000	4000	0.0408784	0.391405	9.39372
mm_pow(Dense,Dense,Dense)	Dense	double	5000	5000	0.0467572	0.534677	12.8322
mm_pow(Dense,Dense,Dense)	Dense	double	6000	6000	0.0886205	0.406226	9.74944
mm_pow(Dense,Dense,Dense)	Dense	double	7000	7000	0.125455	0.390578	9.37388
mm_pow(Dense,Dense,Dense)	Dense	double	8000	8000	0.10271	0.623114	14.9547
mm_pow(Dense,Dense,Dense)	Dense	double	9000	9000	0.21204	0.382004	9.16809
mm_pow(Dense,Dense,Dense)	Dense	double	10000	10000	0.112819	0.886374	21.273
