func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(Dense)	Dense	float	1000	1000	6.06321e-05	16.4929
m_sign(Dense)	Dense	float	2000	2000	0.000213893	18.7009
m_sign(Dense)	Dense	float	3000	3000	0.000464751	19.3652
m_sign(Dense)	Dense	float	4000	4000	0.0055892	2.86267
m_sign(Dense)	Dense	float	5000	5000	0.0114204	2.18907
m_sign(Dense)	Dense	float	6000	6000	0.0153642	2.34311
m_sign(Dense)	Dense	float	7000	7000	0.0248738	1.96995
m_sign(Dense)	Dense	float	8000	8000	0.0327995	1.95125
m_sign(Dense)	Dense	float	9000	9000	0.041726	1.94123
m_sign(Dense)	Dense	float	10000	10000	0.0404456	2.47246
m_sign(Dense)	Dense	double	1000	1000	6.27148e-05	15.9452
m_sign(Dense)	Dense	double	2000	2000	0.000221411	18.0659
m_sign(Dense)	Dense	double	3000	3000	0.0070402	1.27837
m_sign(Dense)	Dense	double	4000	4000	0.0154835	1.03336
m_sign(Dense)	Dense	double	5000	5000	0.0247481	1.01018
m_sign(Dense)	Dense	double	6000	6000	0.0375257	0.959343
m_sign(Dense)	Dense	double	7000	7000	0.040834	1.19998
m_sign(Dense)	Dense	double	8000	8000	0.037395	1.71146
m_sign(Dense)	Dense	double	9000	9000	0.0847721	0.955503
m_sign(Dense)	Dense	double	10000	10000	0.104191	0.959775
