func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	CRS	float	10000	10000	0.000258309	3.13578	25.0862
mscal(CRS)	CRS	float	20000	20000	0.000451529	3.58781	28.7025
mscal(CRS)	CRS	float	30000	30000	0.000646135	3.76082	30.0866
mscal(CRS)	CRS	float	40000	40000	0.000842435	3.84599	30.7679
mscal(CRS)	CRS	float	50000	50000	0.00103663	3.90691	31.2553
mscal(CRS)	CRS	float	60000	60000	0.0012317	3.94578	31.5662
mscal(CRS)	CRS	float	70000	70000	0.00130568	4.34256	34.7405
mscal(CRS)	CRS	float	80000	80000	0.00150815	4.29666	34.3733
mscal(CRS)	CRS	float	90000	90000	0.00142829	5.10401	40.8321
mscal(CRS)	CRS	float	100000	100000	0.00158005	5.12641	41.0112
mscal(CRS)	CRS	double	10000	10000	0.000323642	2.50277	40.0443
mscal(CRS)	CRS	double	20000	20000	0.00059018	2.74493	43.9188
mscal(CRS)	CRS	double	30000	30000	0.000853572	2.84686	45.5497
mscal(CRS)	CRS	double	40000	40000	0.00111842	2.89694	46.3511
mscal(CRS)	CRS	double	50000	50000	0.00138624	2.92158	46.7453
mscal(CRS)	CRS	double	60000	60000	0.00164654	2.95164	47.2263
mscal(CRS)	CRS	double	70000	70000	0.001921	2.95159	47.2255
mscal(CRS)	CRS	double	80000	80000	0.0021754	2.97877	47.6603
mscal(CRS)	CRS	double	90000	90000	0.00243901	2.98892	47.8227
mscal(CRS)	CRS	double	100000	100000	0.00272018	2.97775	47.644
